GENEID	ENSID	Gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj			
ENSMUSG00000115086	0	Gm49177	36.45410904	0.001259678	0.040147175	0.031376494	0.680887195	0.975091494			
ENSMUSG00000000183	ENSG00000111241	Fgf6	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000001656	ENSG00000123388	Hoxc11	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000034456	ENSG00000159650	Uroc1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000052417	ENSG00000198104	Olfr720	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000079263	ENSG00000084453	Gm6614	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081491	0	Gm12778	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000084039	0	Gm14551	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000084222	0	Gm13973	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000086986	0	Gm12103	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000094433	ENSG00000211626	Igkv5-43	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000096366	0	Gm13240	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000112371	0	Gm7791	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000113823	0	Gm270	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000114683	0	Gm47763	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000025105	ENSG00000169594	Bnc1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000032493	0	Prss44	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000061210	ENSG00000212807	Olfr47	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000063590	ENSG00000149742	Slc22a28	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081396	0	Gm15132	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081613	0	Gm12109	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000083618	0	Gm11771	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000085998	0	AW822252	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000104770	0	Gm2939	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000108459	0	Gm44605	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000009093	ENSG00000276950	Gstt4	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000020600	0	Slc7a15	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000022991	ENSG00000167531	Lalba	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000029437	ENSG00000204671	Il31	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000037603	0	Gm5519	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000038067	ENSG00000108342	Csf3	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000046006	ENSG00000175857	Gapt	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000060187	ENSG00000198812	Lrrc10	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000073956	ENSG00000205495	Olfr592	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081459	0	Llph-ps1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081504	0	Gm12508	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081530	0	Gm12646	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081606	0	Gm9059	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081700	0	Atp5k-ps2	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000081793	0	5730416F02Rik	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000082580	0	Gm13182	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000083007	0	Gm13623	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000083326	0	Rpl38-ps1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000083954	0	Gm12179	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000090474	0	Gm9372	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000092054	0	Kif4-ps	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000092164	ENSG00000111404	Rergl	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000105020	0	Gm7205	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000108767	0	Gm29763	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000109601	0	Zfp148-ps1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000110331	0	Nudc-ps1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000110657	0	Gm7684	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000112359	0	Gm48475	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000112443	0	Gm19007	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000115036	0	Gm49043	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000115265	0	Gm18153	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000117116	0	Gm49868	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000117825	0	Gm50365	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000118035	0	Gm6173	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000041044	ENSG00000148602	Lrit1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000058884	0	Olfr1025-ps1	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000061724	0	Gm2423	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000091955	ENSG00000034510	Gm9844	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000092056	0	Gm7289	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000092317	0	Gm6633	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000105015	0	Gm6059	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000106256	0	Igkv12-47	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000112862	0	Gm47094	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000116631	0	Gm7366	0.298540069	-0.000251802	0.040234783	-0.006258324	0.680893653	NA			
ENSMUSG00000059363	ENSG00000165060	Fxn	480.6762438	0.004413089	0.03900941	0.11312882	0.680913702	0.975091494			
ENSMUSG00000063529	ENSG00000230873	Stmnd1	19.20336783	-0.001031274	0.040174587	-0.025669811	0.680960728	0.975091494			
ENSMUSG00000100922	0	Gm8520	2.071261072	-0.000322689	0.040228798	-0.008021346	0.680969429	NA			
ENSMUSG00000081593	0	Gm11841	62.13220966	0.00209712	0.039987914	0.052443837	0.681033402	0.975091494			
ENSMUSG00000040272	ENSG00000110455	Accs	358.7977689	-0.004048761	0.039233598	-0.10319626	0.68105643	0.975091494			
ENSMUSG00000111939	0	Gm48177	1045.777242	0.004178357	0.039254915	0.106441638	0.681123037	0.975091494			
ENSMUSG00000022614	ENSG00000100258	Lmf2	835.3928248	0.005067872	0.03872205	0.130878206	0.681134156	0.975091494			
ENSMUSG00000024206	ENSG00000087903	Rfx2	406.1455549	0.003503411	0.039502352	0.088688673	0.681174961	0.975091494			
ENSMUSG00000029101	ENSG00000159788	Rgs12	5232.813257	0.005019354	0.038278385	0.131127629	0.681211745	0.975091494			
ENSMUSG00000014873	ENSG00000148291	Surf2	2317.064511	-0.006475676	0.036259856	-0.17859079	0.681220278	0.975091494			
ENSMUSG00000004771	ENSG00000103769	Rab11a	8078.842459	-0.006791702	0.03643078	-0.18642757	0.68127404	0.975091494			
ENSMUSG00000113392	0	Gm36262	12.7215279	0.000921106	0.040188214	0.022919807	0.681280161	NA			
ENSMUSG00000027384	ENSG00000101247	Ndufaf5	2124.358459	0.006753794	0.036475711	0.185158676	0.681307995	0.975091494			
ENSMUSG00000055413	0	H2-Q5	32.79518261	0.001478481	0.040112871	0.036858009	0.6813219	0.975091494			
ENSMUSG00000040164	ENSG00000124134	Kcns1	797.1430367	0.004259708	0.039122864	0.108880274	0.681339266	0.975091494			
ENSMUSG00000021187	ENSG00000165929	Tc2n	39.23927619	-0.001419668	0.040119531	-0.035385967	0.681378684	0.975091494			
ENSMUSG00000105739	0	Gm5708	3.013868061	-0.000473928	0.040221903	-0.011782834	0.681383394	NA			
ENSMUSG00000083818	0	Gm14908	0.742814363	-0.000156033	0.040232883	-0.003878253	0.681552147	NA			
ENSMUSG00000020155	ENSG00000145936	Kcnmb1	111.1781825	-0.002086546	0.039982929	-0.052185918	0.681553084	0.975113582			
ENSMUSG00000035285	ENSG00000090971	Nat14	4203.089706	0.007257897	0.036311714	0.199877572	0.681566831	0.975113582			
ENSMUSG00000082334	0	Gm13244	7.943244417	-0.000767376	0.040201355	-0.019088319	0.681612636	NA			
ENSMUSG00000030800	ENSG00000052344	Prss8	0.742634509	-0.000155987	0.040232881	-0.003877106	0.681664938	NA			
ENSMUSG00000097075	0	Cdiptos	18.73115385	0.000892518	0.040190932	0.022206954	0.68168748	0.975113582			
ENSMUSG00000047343	ENSG00000139780	Mettl21c	4.090376025	-0.000472925	0.040221301	-0.011758076	0.681784341	NA			
ENSMUSG00000050761	ENSG00000203618	Gp1bb	196.9303016	0.002825762	0.039626134	0.071310569	0.68188272	0.975113582			
ENSMUSG00000062373	ENSG00000164983	Tmem65	5528.673395	-0.007951808	0.03295697	-0.241278489	0.681984263	0.975113582			
ENSMUSG00000094413	ENSG00000211804	Trav15n-1	5.389139114	-0.000331544	0.040228195	-0.008241577	0.681989303	NA			
ENSMUSG00000098019	0	Gm2546	75.82583051	0.001467773	0.040114894	0.03658923	0.682084814	0.975113582			
ENSMUSG00000071715	ENSG00000100365	Ncf4	65.28892533	0.001761006	0.040061356	0.043957725	0.68210515	0.975113582			
ENSMUSG00000039953	ENSG00000171603	Clstn1	65752.00176	-0.019154	0.034843286	-0.549718523	0.682168858	0.975113582			
ENSMUSG00000031823	ENSG00000153786	Zdhhc7	2361.732249	-0.006897498	0.036152625	-0.190788311	0.682210389	0.975113582			
ENSMUSG00000000386	ENSG00000157601	Mx1	36.45068441	0.000878091	0.040193283	0.021846702	0.682250192	0.975113582			
ENSMUSG00000022941	ENSG00000183145	Ripply3	51.25290918	0.001709636	0.040070699	0.042665487	0.68227003	0.975113582			
ENSMUSG00000042978	ENSG00000188322	Sbk1	10827.52729	0.004759014	0.036736165	0.12954575	0.682282654	0.975113582			
ENSMUSG00000034295	ENSG00000134775	Fhod3	973.0542961	-0.005205085	0.038367886	-0.135662536	0.682311254	0.975113582			
ENSMUSG00000028610	ENSG00000143006	Dmrtb1	37.26287326	0.001448034	0.040116911	0.036095343	0.68242793	0.975113582			
ENSMUSG00000035697	ENSG00000180448	Arhgap45	605.0519487	-0.005192509	0.038436409	-0.135093502	0.6824421	0.975113582			
ENSMUSG00000082117	0	Gm4994	6.002417459	0.000675745	0.040209317	0.016805694	0.682465781	NA			
ENSMUSG00000054387	ENSG00000198625	Mdm4	11126.61479	0.005708313	0.035340656	0.161522552	0.682495192	0.975113582			
ENSMUSG00000041852	ENSG00000100207	Tcf20	52250.61959	0.009250654	0.033103125	0.279449567	0.682497833	0.975113582			
ENSMUSG00000075297	0	H60b	20.24790009	-0.00124262	0.040146259	-0.030952319	0.682670967	0.975113582			
ENSMUSG00000051456	ENSG00000169271	Hspb3	25.56511981	0.001224457	0.0401539	0.030494088	0.682765868	0.975113582			
ENSMUSG00000024646	ENSG00000166347	Cyb5a	4095.877989	-0.006563436	0.036719909	-0.178743258	0.68276911	0.975113582			
ENSMUSG00000018451	ENSG00000286190	6330403K07Rik	10680.26972	-0.006373449	0.036987082	-0.172315532	0.682839092	0.975113582			
ENSMUSG00000028898	ENSG00000180098	Trnau1ap	1193.973459	-0.005768092	0.03777099	-0.152712217	0.682918081	0.975113582			
ENSMUSG00000083767	0	Gm11405	1.418855336	0.000245716	0.040231126	0.006107618	0.682920513	NA			
ENSMUSG00000028741	ENSG00000053372	Mrto4	1436.080383	-0.006515025	0.037597508	-0.173283427	0.682940312	0.975113582			
ENSMUSG00000026277	ENSG00000115694	Stk25	15380.72398	-0.014191971	0.036625234	-0.387491601	0.682965933	0.975113582			
ENSMUSG00000108191	0	Gm29803	3.799397804	0.000462827	0.040222518	0.011506654	0.683027704	NA			
ENSMUSG00000109565	0	Gm6579	2.462440644	0.00035036	0.040227785	0.008709405	0.683036783	NA			
ENSMUSG00000063696	0	Gm8730	0.629904186	-0.000210284	0.040232777	-0.005226692	0.683043979	NA			
ENSMUSG00000081042	0	Psmb7-ps2	6.778025976	0.000698649	0.040207551	0.017376066	0.683058264	NA			
ENSMUSG00000098103	0	Gm27005	0.629884686	-0.000210253	0.040232777	-0.00522592	0.683081355	NA			
ENSMUSG00000097929	0	Tunar	477.6627794	-0.004022038	0.039195792	-0.102614021	0.683094366	0.975113582			
ENSMUSG00000081281	0	Rpl7-ps9	4.223229738	0.000480582	0.040221637	0.011948352	0.683110159	NA			
ENSMUSG00000057447	ENSG00000172188	Olfr1205	11.7372359	0.000963183	0.0401827	0.023970096	0.683114637	NA			
ENSMUSG00000022742	ENSG00000080819	Cpox	4795.233157	-0.000734907	0.034977886	-0.021010617	0.6831248	0.975113582			
ENSMUSG00000061755	ENSG00000038219	Bod1l	15879.61624	0.008135557	0.035288834	0.230541976	0.683168586	0.975113582			
ENSMUSG00000018909	ENSG00000137486	Arrb1	39109.93173	-0.007060454	0.03428371	-0.205941945	0.683197814	0.975113582			
ENSMUSG00000082245	0	Gm6292	19.58638978	-0.001031857	0.040175073	-0.025684008	0.683200238	0.975113582			
ENSMUSG00000080840	0	Gm11349	7.019720147	0.000686529	0.040208462	0.017074239	0.68322685	NA			
ENSMUSG00000057337	ENSG00000122863	Chst3	531.4815873	-0.004823257	0.038666896	-0.124738661	0.68323193	0.975113582			
ENSMUSG00000083832	0	Gm13771	2.256624836	0.000288032	0.040230044	0.007159614	0.683313016	NA			
ENSMUSG00000099762	0	Gm21149	49.16439341	0.001568439	0.040096428	0.039116685	0.683357011	0.975113582			
ENSMUSG00000110589	0	Gm45754	1.058213355	0.000192319	0.040232431	0.004780208	0.683453599	NA			
ENSMUSG00000030600	ENSG00000128011	Lrfn1	889.3828084	0.004858926	0.038105055	0.127513958	0.683523779	0.975113582			
ENSMUSG00000053914	ENSG00000186280	Kdm4d	191.7555377	-0.002534156	0.03980522	-0.063663921	0.683524065	0.975113582			
ENSMUSG00000116529	0	Gm4600	0.687547992	0.000154517	0.040232947	0.003840554	0.6835312	NA			
ENSMUSG00000045471	ENSG00000161610	Hcrt	5.272161754	-0.000507761	0.040219498	-0.012624738	0.683550574	NA			
ENSMUSG00000020101	ENSG00000107738	Vsir	3436.488702	-0.004434071	0.037994626	-0.116702571	0.683617242	0.975113582			
ENSMUSG00000103255	ENSG00000248383	Pcdhac1	709.4430059	0.004322848	0.039031557	0.110752635	0.683630688	0.975113582			
ENSMUSG00000043262	ENSG00000151116	Uevld	1687.54248	0.006818597	0.036474694	0.186940487	0.683650256	0.975113582			
ENSMUSG00000016181	ENSG00000117597	Utp25	1481.031055	-0.004840912	0.038704889	-0.12507236	0.683803883	0.975113582			
ENSMUSG00000041966	ENSG00000115827	Dcaf17	2684.735128	-0.006878564	0.035971727	-0.191221396	0.68385259	0.975113582			
ENSMUSG00000032480	ENSG00000132153	Dhx30	12939.59728	0.007226683	0.034464973	0.209681956	0.683921761	0.975113582			
ENSMUSG00000096537	ENSG00000283329	Fam240b	0.687122796	0.000154156	0.040232945	0.003831586	0.684043674	NA			
ENSMUSG00000039431	ENSG00000003987	Mtmr7	6732.57565	0.007987774	0.032513129	0.245678406	0.684157473	0.975113582			
ENSMUSG00000061829	0	Vmn1r214	179.3970748	0.002509974	0.039864312	0.062962922	0.684167682	0.975113582			
ENSMUSG00000079355	ENSG00000129048	Ackr4	2.635474847	-0.00038381	0.040225901	-0.009541376	0.684183501	NA			
ENSMUSG00000044952	ENSG00000188997	Kctd21	1206.371718	-0.00519851	0.037136437	-0.139984073	0.684183706	0.975113582			
ENSMUSG00000050973	ENSG00000183208	Gdpgp1	845.7362411	0.005507979	0.0380421	0.144786407	0.684204041	0.975113582			
ENSMUSG00000102478	0	BC085271	29.37559154	-0.001112652	0.040162454	-0.027703773	0.684213985	0.975113582			
ENSMUSG00000041445	ENSG00000173269	Mmrn2	486.2997866	-0.003147137	0.039622966	-0.079427093	0.684235656	0.975113582			
ENSMUSG00000020017	ENSG00000084110	Hal	2.834537326	0.000397847	0.040224614	0.009890642	0.684259859	NA			
ENSMUSG00000038069	ENSG00000168564	Cdkn2aip	1832.936241	0.006460344	0.03701764	0.174520686	0.684292748	0.975113582			
ENSMUSG00000025265	ENSG00000102302	Fgd1	1071.344043	0.005769154	0.037606927	0.153406691	0.684323388	0.975113582			
ENSMUSG00000020167	ENSG00000071564	Tcf3	1983.361896	0.005205036	0.038490411	0.135229419	0.68437779	0.975113582			
ENSMUSG00000032369	ENSG00000188313	Plscr1	110.9383162	-0.002582316	0.039833742	-0.06482735	0.684381671	0.975113582			
ENSMUSG00000039985	ENSG00000139146	Sinhcaf	1198.474491	0.001919954	0.040092686	0.047887883	0.684394715	0.975113582			
ENSMUSG00000022114	ENSG00000136158	Spry2	4880.884343	-0.006117565	0.037949105	-0.161204453	0.684411264	0.975113582			
ENSMUSG00000037999	ENSG00000047365	Arap2	12819.3474	0.007107412	0.035620288	0.199532692	0.684430583	0.975113582			
ENSMUSG00000110964	0	Gm20953	4.250530847	0.000533602	0.040218605	0.013267551	0.684473218	NA			
ENSMUSG00000067795	ENSG00000274443	4930444P10Rik	32.94307765	0.001428767	0.040118526	0.035613644	0.684516427	0.975152689			
ENSMUSG00000005683	ENSG00000062485	Cs	18142.54494	-0.001588554	0.031912334	-0.049778694	0.684652757	0.97520375			
ENSMUSG00000054435	ENSG00000133574	Gimap4	22.25288002	-0.001049537	0.040169485	-0.026127718	0.68467412	0.97520375			
ENSMUSG00000109609	0	Gm4972	1.320211644	0.000285726	0.040229922	0.007102334	0.684714087	NA			
ENSMUSG00000031174	ENSG00000156313	Rpgr	3169.327132	-0.006067445	0.035138376	-0.172672899	0.684727467	0.97520375			
ENSMUSG00000026924	ENSG00000148396	Sec16a	10327.99359	0.007775366	0.032969418	0.235835704	0.684786187	0.975204207			
ENSMUSG00000060216	ENSG00000141480	Arrb2	2173.226495	-0.005099812	0.038072354	-0.133950542	0.684866007	0.97523471			
ENSMUSG00000057388	ENSG00000112110	Mrpl18	2914.814861	0.007033808	0.035777053	0.196601107	0.685078964	0.975250724			
ENSMUSG00000021418	ENSG00000124787	Rpp40	490.2403006	-0.001052883	0.040139289	-0.026230727	0.68509941	0.975250724			
ENSMUSG00000028435	ENSG00000165272	Aqp3	4.543365595	0.000578797	0.040215755	0.014392302	0.685101507	NA			
ENSMUSG00000031880	ENSG00000166592	Rrad	90.07280205	0.002410986	0.039895624	0.060432351	0.685106116	0.975250724			
ENSMUSG00000044103	ENSG00000136688	Il1f9	103.7267959	0.002544648	0.039853622	0.063849848	0.68519651	0.975250724			
ENSMUSG00000042861	ENSG00000143105	Kcna10	1.017880282	0.000222054	0.040231661	0.005519379	0.685205687	NA			
ENSMUSG00000040331	ENSG00000107672	Nsmce4a	2276.858883	-0.007141496	0.037395891	-0.190970067	0.685294579	0.975250724			
ENSMUSG00000083979	0	Gm12527	10.20609048	-0.00076319	0.040200582	-0.018984555	0.685378266	NA			
ENSMUSG00000054385	ENSG00000105352	Ceacam2	34.71275572	0.001183118	0.040156115	0.02946295	0.685395373	0.975250724			
ENSMUSG00000046844	ENSG00000171724	Vat1l	16773.45379	-0.005192952	0.038289897	-0.135621987	0.68554186	0.975250724			
ENSMUSG00000031575	ENSG00000129691	Ash2l	5277.785257	-0.003883098	0.033077513	-0.117393896	0.685570241	0.975250724			
ENSMUSG00000033285	ENSG00000065183	Wdr3	2145.92879	0.006317172	0.036818584	0.171575625	0.685632893	0.975250724			
ENSMUSG00000079469	ENSG00000069943	Pigb	1072.948636	-0.006334367	0.036884511	-0.171735154	0.685638198	0.975250724			
ENSMUSG00000028931	ENSG00000069424	Kcnab2	22995.40196	0.00786399	0.03202089	0.24558935	0.685729329	0.975250724			
ENSMUSG00000032656	ENSG00000173926	Marchf3	213.2500933	0.003490945	0.039697983	0.087937583	0.685755026	0.975250724			
ENSMUSG00000064202	ENSG00000106686	Spata6l	169.8803161	-0.002792188	0.039754175	-0.070236343	0.685837311	0.975250724			
ENSMUSG00000032458	ENSG00000184432	Copb2	8840.634453	0.00796936	0.031981364	0.249187609	0.685863739	0.975250724			
ENSMUSG00000031996	ENSG00000084234	Aplp2	43697.97517	-0.010505199	0.032674955	-0.321506154	0.685925664	0.975250724			
ENSMUSG00000043099	ENSG00000177374	Hic1	257.9947834	0.003498651	0.039470492	0.088639666	0.68593906	0.975250724			
ENSMUSG00000040533	ENSG00000162510	Matn1	37.79284413	-0.001509285	0.04009952	-0.037638483	0.685977649	0.975250724			
ENSMUSG00000026667	ENSG00000152332	Uhmk1	27639.89833	0.00839103	0.033432991	0.250980538	0.686000271	0.975250724			
