GENE	ZSTAT	P_MULTI
ENSG00000032742	1.1258	0.13012
ENSG00000172458	1.8892	0.029429
ENSG00000132953	1.5495	0.060626
ENSG00000150457	-0.93926	0.8262
ENSG00000150459	0.9371	0.17435
ENSG00000165480	2.3607	0.0091192
ENSG00000173141	2.6055	0.0045872
ENSG00000180776	0.67556	0.24966
ENSG00000165487	-0.85706	0.80429
ENSG00000102678	0.80992	0.20899
ENSG00000102683	0.15234	0.43946
ENSG00000151835	-0.2529	0.59983
ENSG00000127863	0.36011	0.35938
ENSG00000027001	-1.7934	0.96355
ENSG00000205863	-0.9385	0.82601
ENSG00000182957	1.4278	0.076674
ENSG00000240654	-0.088607	0.5353
ENSG00000102699	1.2971	0.097307
ENSG00000075673	0.85641	0.19589
ENSG00000132972	0.54868	0.29161
ENSG00000151849	0.73985	0.2297
ENSG00000151846	0.11485	0.45428
ENSG00000165566	0.6113	0.2705
ENSG00000139505	-0.29969	0.61779
ENSG00000132932	-0.23009	0.59099
ENSG00000180730	-0.3803	0.64814
ENSG00000127870	-0.22739	0.58994
ENSG00000132964	0.46138	0.32226
ENSG00000132970	0.91126	0.18108
ENSG00000132975	1.3372	0.09058
ENSG00000152484	2.9843	0.0014212
ENSG00000122026	1.7133	0.043333
ENSG00000122035	0.92135	0.17843
ENSG00000122034	1.3821	0.083471
ENSG00000122033	0.91996	0.1788
ENSG00000139517	0.76912	0.22091
ENSG00000186184	-0.19011	0.57539
ENSG00000169840	0.6065	0.27209
ENSG00000139515	0.23161	0.40842
ENSG00000165556	0.15949	0.43664
ENSG00000183463	-0.17468	0.56933
ENSG00000122025	1.1476	0.12556
ENSG00000152520	-0.60801	0.72841
ENSG00000102755	2.0933	0.01816
ENSG00000132963	0.25995	0.39745
ENSG00000139508	-1.4677	0.92891
ENSG00000132938	-0.31345	0.62303
ENSG00000139514	-0.271	0.6068
ENSG00000122042	1.8525	0.031977
ENSG00000102781	0.58002	0.28095
ENSG00000189403	0.33591	0.36847
ENSG00000132952	0.7914	0.21436
ENSG00000132965	1.4515	0.07332
ENSG00000102802	-0.22215	0.5879
ENSG00000175664	0.3629	0.35834
ENSG00000120694	-1.1292	0.8706
ENSG00000133105	-1.7065	0.95604
ENSG00000073910	-2.2943	0.98911
ENSG00000189167	-1.817	0.96539
ENSG00000139618	0.43326	0.33241
ENSG00000139597	-0.11036	0.54394
ENSG00000244754	-0.16072	0.56384
ENSG00000083642	-0.70809	0.76056
ENSG00000133116	0.099895	0.46021
ENSG00000133121	1.488	0.068374
ENSG00000133119	0.17426	0.43083
ENSG00000172915	0.24602	0.40283
ENSG00000180660	1.2	0.11506
ENSG00000133083	-0.42578	0.66487
ENSG00000120669	0.56577	0.28578
ENSG00000250709	0.38956	0.34843
ENSG00000242715	0.1438	0.44283
ENSG00000133101	1.2818	0.099955
ENSG00000180440	1.454	0.072969
ENSG00000133111	-0.75828	0.77586
ENSG00000120693	-0.4509	0.67397
ENSG00000120697	1.4646	0.071511
ENSG00000120699	1.6944	0.045099
ENSG00000102710	1.5841	0.056585
ENSG00000180138	0.85176	0.19717
ENSG00000133110	0.2704	0.39343
ENSG00000133107	-2.1512	0.98427
ENSG00000120686	0.53357	0.29682
ENSG00000150893	-1.6309	0.94855
ENSG00000133115	0.60935	0.27115
ENSG00000120685	-0.61311	0.7301
ENSG00000188811	-0.093818	0.53737
ENSG00000133103	3.3528	0.00039995
ENSG00000150907	-0.33983	0.63301
ENSG00000102738	0.80516	0.21036
ENSG00000102743	0.38733	0.34926
ENSG00000120690	0.0019791	0.49921
ENSG00000120688	0.51558	0.30307
ENSG00000165572	0.87941	0.18959
ENSG00000120696	0.75707	0.2245
ENSG00000120662	-2.4477	0.99281
ENSG00000172766	-1.5992	0.94512
ENSG00000102760	4.9764	3.24E-07
ENSG00000102763	3.4564	0.00027375
ENSG00000102780	-0.66464	0.74686
ENSG00000023516	2.1552	0.015573
ENSG00000120659	-0.93051	0.82395
ENSG00000179813	1.5358	0.062295
ENSG00000133106	0.052312	0.47914
ENSG00000120675	2.225	0.01304
ENSG00000120658	1.8228	0.03417
ENSG00000151773	0.94699	0.17182
ENSG00000179630	1.0461	0.14775
ENSG00000139656	1.9735	0.024218
ENSG00000151778	-0.32843	0.62871
ENSG00000102804	-0.91855	0.82083
ENSG00000083635	0.16609	0.43404
ENSG00000133114	0.46221	0.32197
ENSG00000188342	0.026315	0.4895
ENSG00000180332	0.17264	0.43147
ENSG00000133112	-0.017239	0.50688
ENSG00000174032	0.51074	0.30477
ENSG00000136152	-0.18469	0.57326
ENSG00000165837	-1.5356	0.93768
ENSG00000215475	-1.5727	0.94211
ENSG00000123200	0.86166	0.19444
ENSG00000080618	0.63118	0.26396
ENSG00000136167	1.444	0.074373
ENSG00000173988	1.1418	0.12677
ENSG00000136141	-0.19158	0.57597
ENSG00000139684	-1.5843	0.94344
ENSG00000102468	0.16757	0.43346
ENSG00000136143	0.027469	0.48904
ENSG00000136159	0.22853	0.40962
ENSG00000136146	-0.053827	0.52146
ENSG00000136156	0.80051	0.21171
ENSG00000139687	-0.6753	0.75026
ENSG00000139679	-0.74334	0.77136
ENSG00000136161	0.15677	0.43771
ENSG00000152207	0.66739	0.25226
ENSG00000102531	0.9817	0.16312
ENSG00000102539	0.6082	0.27153
ENSG00000102543	-1.3254	0.90748
ENSG00000102547	0.37075	0.35541
ENSG00000136169	-0.8489	0.80203
ENSG00000136147	-1.6036	0.94559
ENSG00000136144	1.3667	0.085867
ENSG00000152213	1.1364	0.12789
ENSG00000123179	0.65484	0.25628
ENSG00000102753	0.27509	0.39162
ENSG00000123178	0.11038	0.45605
ENSG00000204977	0.40929	0.34116
ENSG00000198553	0.73625	0.23079
ENSG00000186047	2.3503	0.0093788
ENSG00000136104	-0.5189	0.69808
ENSG00000150510	-1.4974	0.93286
ENSG00000253309	-1.8001	0.96408
ENSG00000102786	-1.9621	0.97512
ENSG00000139668	-1.3921	0.91805
ENSG00000102796	-1.5682	0.94158
ENSG00000123171	2.2688	0.01164
ENSG00000123191	1.8888	0.029457
ENSG00000253710	2.0098	0.022225
ENSG00000253797	1.5475	0.060874
ENSG00000197168	1.3902	0.082235
ENSG00000136098	0.79661	0.21284
ENSG00000136114	1.8266	0.033882
ENSG00000136100	-0.2464	0.59731
ENSG00000136108	-0.3518	0.63751
ENSG00000139675	1.0712	0.14204
ENSG00000165416	0.9618	0.16807
ENSG00000136099	-0.18425	0.57309
ENSG00000102837	1.1644	0.12213
ENSG00000204919	-2.0438	0.97951
ENSG00000234278	0.036054	0.48562
ENSG00000118946	-1.2182	0.88842
ENSG00000139734	0.97617	0.16449
ENSG00000083544	0.80834	0.20945
ENSG00000280165	0.86239	0.19424
ENSG00000184226	-0.61911	0.73208
ENSG00000150361	0.13639	0.44576
ENSG00000276644	0.97622	0.16448
ENSG00000204899	-1.6132	0.94665
ENSG00000136122	-1.9965	0.97706
ENSG00000083520	-1.5576	0.94034
ENSG00000083535	-1.6988	0.95532
ENSG00000102554	0.59909	0.27456
ENSG00000118922	1.1858	0.11786
ENSG00000136111	-0.8024	0.78884
ENSG00000188243	-1.4329	0.92405
ENSG00000118939	-0.53638	0.70415
ENSG00000136153	-1.2069	0.88626
ENSG00000178734	-0.79123	0.78559
ENSG00000178695	0.082901	0.46697
ENSG00000102805	0.022918	0.49086
ENSG00000005812	-0.11631	0.5463
ENSG00000005810	0.42639	0.33491
ENSG00000136155	0.77943	0.21786
ENSG00000139737	1.311	0.094934
ENSG00000136160	0.17142	0.43195
ENSG00000152192	-0.13386	0.55324
ENSG00000139746	1.5947	0.055395
ENSG00000102471	-0.1467	0.55832
ENSG00000136158	0.37286	0.35463
ENSG00000178235	1.6745	0.047018
ENSG00000184564	0.17822	0.42927
ENSG00000165300	-1.1708	0.87917
ENSG00000179399	0.049386	0.48031
ENSG00000183098	0.63788	0.26178
ENSG00000080166	-1.8607	0.9686
ENSG00000088451	-1.7218	0.95745
ENSG00000152749	-1.7623	0.96099
ENSG00000125285	0.069143	0.47244
ENSG00000125257	-0.059717	0.52381
ENSG00000134873	-1.9409	0.97387
ENSG00000134874	0.15061	0.44014
ENSG00000102580	-0.21422	0.58481
ENSG00000102595	-0.39348	0.65302
ENSG00000185352	0.5633	0.28661
ENSG00000165621	0.73192	0.23211
ENSG00000139793	-0.69864	0.75761
ENSG00000125249	-1.1603	0.87703
ENSG00000065150	-1.0895	0.86202
ENSG00000152767	-0.78707	0.78438
ENSG00000139797	0.61557	0.26909
ENSG00000102572	-0.56142	0.71274
ENSG00000088386	0.34445	0.36525
ENSG00000088387	1.1987	0.11533
ENSG00000134882	4.3944	5.55E-06
ENSG00000125245	4.9366	3.98E-07
ENSG00000169508	4.667	1.53E-06
ENSG00000125304	2.9187	0.0017573
ENSG00000125246	-0.3725	0.64524
ENSG00000139800	0.37027	0.35559
ENSG00000043355	-1.2597	0.89611
ENSG00000175198	-0.269	0.60604
ENSG00000134864	-0.27723	0.6092
ENSG00000125247	0.0009692	0.49961
ENSG00000102452	-0.75298	0.77427
ENSG00000198542	-0.96656	0.83312
ENSG00000102466	-0.014647	0.50584
ENSG00000134900	-0.71226	0.76185
ENSG00000139780	-1.7031	0.95572
ENSG00000175820	0.23555	0.40689
ENSG00000151287	-0.7308	0.76755
ENSG00000134897	-1.7973	0.96385
ENSG00000270181	-2.1786	0.98532
ENSG00000134899	-1.6757	0.9531
ENSG00000125255	0.073185	0.47083
ENSG00000182346	2.0757	0.018963
ENSG00000125266	-1.1016	0.86467
ENSG00000134884	1.6891	0.045603
ENSG00000174405	1.53	0.063006
ENSG00000139826	1.1046	0.13466
ENSG00000102524	2.6128	0.0044901
ENSG00000041515	0.38797	0.34902
ENSG00000185950	1.0965	0.13644
ENSG00000187498	0.61844	0.26814
ENSG00000134871	0.65408	0.25653
ENSG00000139832	-0.70641	0.76003
ENSG00000134905	0.11459	0.45439
ENSG00000153487	1.0937	0.13705
ENSG00000088448	2.2641	0.011784
ENSG00000102606	-0.15877	0.56308
ENSG00000153495	1.2345	0.10851
ENSG00000182968	0.92258	0.17811
ENSG00000153498	0.55192	0.2905
ENSG00000126216	-0.87661	0.80965
ENSG00000197595	2.0148	0.021964
ENSG00000068650	0.1508	0.44007
ENSG00000126217	0.57132	0.28389
ENSG00000057593	-1.5156	0.93519
ENSG00000126218	-0.11871	0.54725
ENSG00000126231	-0.0081623	0.50326
ENSG00000126226	0.50459	0.30692
ENSG00000139842	0.37418	0.35413
ENSG00000185896	-0.4555	0.67563
ENSG00000139835	1.0133	0.15545
ENSG00000153531	-0.0090084	0.50359
ENSG00000150401	0.64303	0.2601
ENSG00000150403	0.48114	0.31521
ENSG00000198176	-1.687	0.9542
ENSG00000186009	0.26995	0.3936
ENSG00000184497	0.3845	0.3503
ENSG00000183087	-1.7938	0.96358
ENSG00000229373	1.6397	0.050529
ENSG00000185989	0.88651	0.18767
ENSG00000130177	-0.66321	0.7464
ENSG00000169062	-0.51655	0.69727
ENSG00000198824	-0.090711	0.53614
ENSG00000182652	-2.4688	0.99322
ENSG00000176299	-2.386	0.99148
ENSG00000176294	-0.9039	0.81698
ENSG00000165762	-0.65978	0.7453
ENSG00000176281	0.11154	0.45559
ENSG00000155249	0.19321	0.4234
ENSG00000169488	-0.38861	0.65122
ENSG00000169484	-0.74064	0.77054
ENSG00000176253	-1.5123	0.93477
ENSG00000176246	-2.3395	0.99034
ENSG00000176230	0.17002	0.4325
ENSG00000184394	-0.66235	0.74613
ENSG00000196832	0.4285	0.33414
ENSG00000176219	1.1584	0.12335
ENSG00000176198	0.61875	0.26804
ENSG00000136319	1.5908	0.055833
ENSG00000100814	1.0719	0.14189
ENSG00000129484	2.0615	0.019627
ENSG00000129566	2.3927	0.0083626
ENSG00000185271	0.99273	0.16042
ENSG00000092094	-0.73158	0.76779
ENSG00000100823	-0.46612	0.67944
ENSG00000198805	-1.6429	0.9498
ENSG00000182545	2.1851	0.014442
ENSG00000188655	-0.30801	0.62096
ENSG00000173464	-1.9072	0.97175
ENSG00000258436	-1.5865	0.94369
ENSG00000181803	-1.6403	0.94953
ENSG00000258818	-1.684	0.95391
ENSG00000214274	-1.3782	0.91593
ENSG00000181562	-2.1186	0.98294
ENSG00000181552	-0.18498	0.57338
ENSG00000169413	-1.3874	0.91734
ENSG00000129538	-0.44486	0.67179
ENSG00000169397	-1.1132	0.86719
ENSG00000169385	-0.41428	0.66067
ENSG00000165792	-0.20666	0.58186
ENSG00000165794	0.66881	0.25181
ENSG00000165795	-1.2297	0.8906
ENSG00000179636	-0.86604	0.80677
ENSG00000206150	-0.73289	0.76819
ENSG00000165799	-0.48568	0.6864
ENSG00000173431	0.4716	0.3186
ENSG00000165801	-0.68506	0.75335
ENSG00000165804	-0.68332	0.7528
ENSG00000232070	-0.31399	0.62323
ENSG00000169327	0.50012	0.3085
ENSG00000092199	-1.0969	0.86366
ENSG00000092200	-1.14	0.87286
ENSG00000092201	-0.30937	0.62148
ENSG00000100888	-0.31847	0.62493
ENSG00000129472	0.30178	0.38141
ENSG00000092203	0.13225	0.44739
ENSG00000165819	0.0037107	0.49852
ENSG00000165821	1.1433	0.12646
ENSG00000169208	0.94763	0.17166
ENSG00000255582	-0.23397	0.5925
ENSG00000221977	0.35966	0.35955
ENSG00000129562	0.9326	0.17551
ENSG00000100439	0.99929	0.15883
ENSG00000155463	0.74597	0.22784
ENSG00000155465	0.66567	0.25281
ENSG00000172590	-0.59726	0.72483
ENSG00000157227	-0.63912	0.73863
ENSG00000197324	-0.94242	0.82701
ENSG00000139890	-0.61756	0.73157
ENSG00000100461	0.16762	0.43344
ENSG00000100462	0.32225	0.37363
ENSG00000092036	0.90087	0.18383
ENSG00000129474	0.9289	0.17647
ENSG00000100802	1.1019	0.13525
ENSG00000100804	-0.40541	0.65741
ENSG00000222028	-0.35309	0.63799
ENSG00000139880	-0.08026	0.53198
ENSG00000100813	-0.14821	0.55891
ENSG00000179933	-0.69714	0.75714
ENSG00000092067	0.051903	0.4793
ENSG00000092068	0.54161	0.29404
ENSG00000215277	-0.4982	0.69083
ENSG00000290292	-0.74493	0.77184
ENSG00000235194	-1.4064	0.9202
ENSG00000129473	-1.1489	0.8747
ENSG00000258643	-1.2134	0.88752
ENSG00000100836	-1.1106	0.86663
ENSG00000092096	-0.24307	0.59602
ENSG00000100842	-0.46816	0.68016
ENSG00000166090	-0.13632	0.55422
ENSG00000166091	0.11413	0.45457
ENSG00000197616	1.4157	0.078426
ENSG00000092054	1.4269	0.076811
ENSG00000129460	-0.40477	0.65718
ENSG00000259431	-1.4418	0.92533
ENSG00000136367	-1.4094	0.92064
ENSG00000213983	0.015698	0.49374
ENSG00000092051	0.61571	0.26904
ENSG00000100867	-0.54121	0.70582
ENSG00000157326	0.54549	0.29271
ENSG00000187630	0.32523	0.3725
ENSG00000285467	0.41291	0.33984
ENSG00000100884	0.5488	0.29157
ENSG00000129535	0.4365	0.33124
ENSG00000100889	-0.9682	0.83353
ENSG00000100897	1.175	0.11999
ENSG00000139914	0.61897	0.26797
ENSG00000092010	0.44599	0.3278
ENSG00000100908	0.53557	0.29613
ENSG00000100911	-0.31922	0.62522
ENSG00000092098	-0.038117	0.5152
ENSG00000213928	0.58378	0.27969
ENSG00000100918	0.74697	0.22754
ENSG00000196497	0.16881	0.43297
ENSG00000100926	0.42486	0.33547
ENSG00000139908	0.78724	0.21557
ENSG00000254505	0.71166	0.23834
ENSG00000213920	0.54569	0.29264
ENSG00000255526	0.53856	0.29509
ENSG00000129559	0.74527	0.22805
ENSG00000100938	1.0264	0.15234
ENSG00000092330	1.3535	0.087954
ENSG00000092295	1.2701	0.10202
ENSG00000100949	0.61688	0.26866
ENSG00000157379	0.25981	0.3975
ENSG00000196943	0.5715	0.28383
ENSG00000136305	0.78311	0.21678
ENSG00000213906	0.71811	0.23634
ENSG00000213903	0.77102	0.22035
ENSG00000129467	0.60146	0.27377
ENSG00000129465	0.4197	0.33735
ENSG00000100968	0.39061	0.34804
ENSG00000205978	2.4344	0.0074582
ENSG00000139899	0.19144	0.42409
ENSG00000100441	0.1721	0.43168
ENSG00000100445	-0.13376	0.5532
ENSG00000092009	0.5542	0.28972
ENSG00000100448	1.4257	0.076976
ENSG00000100450	0.64515	0.25942
ENSG00000100453	0.4282	0.33425
ENSG00000168952	-0.71919	0.76399
ENSG00000139910	-1.638	0.94928
ENSG00000176165	-1.8687	0.96916
ENSG00000184304	-0.21501	0.58512
ENSG00000092140	1.5174	0.064578
ENSG00000092108	1.1881	0.1174
ENSG00000100473	0.85449	0.19642
ENSG00000196792	0.79136	0.21437
ENSG00000100478	0.66202	0.25398
ENSG00000092148	1.031	0.15127
ENSG00000129493	-1.1076	0.86599
ENSG00000129480	-1.4155	0.92154
ENSG00000214943	-0.91536	0.82
ENSG00000151413	-0.4968	0.69033
ENSG00000100852	-1.3167	0.90603
ENSG00000151320	0.38412	0.35044
ENSG00000151322	0.56497	0.28605
ENSG00000129521	0.73983	0.2297
ENSG00000165389	0.44309	0.32885
ENSG00000129518	0.11833	0.4529
ENSG00000129515	-1.2236	0.88944
ENSG00000165410	1.1896	0.11709
ENSG00000198604	1.4969	0.067205
ENSG00000100883	2.9469	0.0016047
ENSG00000151327	1.6408	0.050419
ENSG00000092020	0.4233	0.33604
ENSG00000100902	-0.024929	0.50994
ENSG00000100906	2.3063	0.010548
ENSG00000168348	0.2436	0.40377
ENSG00000174373	0.69475	0.2436
ENSG00000100916	1.9086	0.028154
ENSG00000151332	-1.0591	0.85521
ENSG00000257520	-0.82529	0.7954
ENSG00000136352	0.88502	0.18807
ENSG00000136327	-0.74834	0.77287
ENSG00000198807	-0.40833	0.65848
ENSG00000183032	-1.3	0.9032
ENSG00000151338	-0.75378	0.77451
ENSG00000129514	-0.412	0.65983
ENSG00000139865	-0.42878	0.66596
ENSG00000139874	-0.15957	0.56339
ENSG00000176435	-1.3664	0.9141
ENSG00000100934	1.7308	0.04174
ENSG00000092208	1.4245	0.077155
ENSG00000182400	0.88139	0.18905
ENSG00000100941	0.83631	0.20149
ENSG00000150527	0.41229	0.34006
ENSG00000165355	1.7431	0.040656
ENSG00000165379	0.10173	0.45949
ENSG00000189139	1.5329	0.062651
ENSG00000179476	-1.7282	0.95802
ENSG00000179454	-0.99085	0.83912
ENSG00000185246	-0.63238	0.73643
ENSG00000100442	-0.70446	0.75943
ENSG00000187790	-0.83837	0.79909
ENSG00000129534	-0.93868	0.82605
ENSG00000165496	-1.615	0.94684
ENSG00000139915	0.78163	0.21722
ENSG00000213741	0.79945	0.21202
ENSG00000165501	1.3458	0.089185
ENSG00000165502	1.3718	0.085067
ENSG00000168282	1.3052	0.095917
ENSG00000165506	1.0506	0.14673
ENSG00000100479	1.4794	0.069516
ENSG00000197776	1.0244	0.15281
ENSG00000165516	1.8533	0.031917
ENSG00000165525	1.4087	0.079459
ENSG00000165527	-1.6405	0.94955
ENSG00000100483	-1.244	0.89324
ENSG00000100485	-1.3009	0.90336
ENSG00000087299	0.13999	0.44433
ENSG00000100490	0.48095	0.31527
ENSG00000012983	-0.9271	0.82306
ENSG00000198513	0.9702	0.16597
ENSG00000151748	1.6296	0.05159
ENSG00000100503	1.1811	0.11878
ENSG00000131969	-0.7384	0.76986
ENSG00000100504	-0.54946	0.70866
ENSG00000100505	-0.57626	0.71778
ENSG00000139921	-1.2397	0.89246
ENSG00000139926	0.15361	0.43896
ENSG00000186469	3.2873	0.0005057
ENSG00000087303	1.9318	0.026695
ENSG00000168229	0.60629	0.27216
ENSG00000125384	-0.10364	0.54127
ENSG00000087301	0.70602	0.24009
ENSG00000180998	-0.33414	0.63086
ENSG00000100519	0.96378	0.16758
ENSG00000198252	0.78102	0.2174
ENSG00000100522	1.4058	0.079895
ENSG00000073712	0.43673	0.33115
ENSG00000100523	0.41944	0.33745
ENSG00000125378	-0.066799	0.52663
ENSG00000100526	1.3065	0.095688
ENSG00000100528	0.7367	0.23065
ENSG00000197045	1.6073	0.053994
ENSG00000100532	0.011681	0.49534
ENSG00000020577	-0.4711	0.68122
ENSG00000131979	1.0022	0.15813
ENSG00000198554	0.17512	0.43049
ENSG00000180008	0.095307	0.46204
ENSG00000168175	0.31003	0.37827
ENSG00000131981	0.55205	0.29046
ENSG00000126787	0.75753	0.22437
ENSG00000178974	0.59622	0.27551
ENSG00000126775	0.60797	0.2716
ENSG00000182521	-0.40898	0.65872
ENSG00000126777	-0.15116	0.56007
ENSG00000139946	0.25962	0.39758
ENSG00000070269	0.29282	0.38483
ENSG00000165588	-1.3482	0.91121
ENSG00000070367	-2.4336	0.99253
ENSG00000053770	-1.9203	0.97259
ENSG00000139977	0.41353	0.33961
ENSG00000151812	0.68564	0.24647
ENSG00000131966	0.43877	0.33041
ENSG00000100567	0.54056	0.2944
ENSG00000032219	1.439	0.075072
ENSG00000196860	0.23724	0.40623
ENSG00000100575	-1.1259	0.8699
ENSG00000100578	-0.70868	0.76074
ENSG00000165617	0.051459	0.47948
ENSG00000100592	-0.43866	0.66955
ENSG00000126790	-0.15376	0.5611
ENSG00000181619	0.29925	0.38238
ENSG00000050130	-0.76295	0.77725
ENSG00000151838	-1.0377	0.85029
ENSG00000139970	0.17777	0.42945
ENSG00000100612	0.85684	0.19577
ENSG00000100614	-1.0475	0.85256
ENSG00000179008	-1.3459	0.91083
ENSG00000184302	-1.108	0.86607
ENSG00000126778	-0.27364	0.60782
ENSG00000100625	-0.90505	0.81728
ENSG00000020426	-2.4697	0.99324
ENSG00000126814	-2.6878	0.9964
ENSG00000139974	-2.8831	0.99803
ENSG00000182107	-1.3524	0.91188
ENSG00000027075	-0.21716	0.58596
ENSG00000100644	0.10251	0.45918
ENSG00000023608	0.5984	0.27479
ENSG00000139973	-0.82176	0.79439
ENSG00000140015	1.7998	0.035944
ENSG00000126785	0.08549	0.46594
ENSG00000179600	-0.0094586	0.50377
ENSG00000154001	-0.28377	0.61171
ENSG00000140006	-1.2191	0.8886
ENSG00000126821	-0.42286	0.6638
ENSG00000054654	0.49104	0.3117
ENSG00000140009	1.1179	0.1318
ENSG00000100714	0.78433	0.21642
ENSG00000089775	0.45274	0.32537
ENSG00000179841	0.27802	0.3905
ENSG00000126804	0.61161	0.2704
ENSG00000126803	1.161	0.12282
ENSG00000165807	1.1075	0.13404
ENSG00000126822	1.4895	0.068175
ENSG00000070182	1.1884	0.11735
ENSG00000258289	1.7344	0.041426
ENSG00000125954	1.4656	0.071373
ENSG00000176153	1.8513	0.032064
ENSG00000139998	1.865	0.031091
ENSG00000257365	-0.19985	0.5792
ENSG00000125952	-0.018027	0.50719
ENSG00000033170	-0.82368	0.79494
ENSG00000171723	-0.76756	0.77863
ENSG00000100554	0.43267	0.33263
ENSG00000134001	0.19766	0.42165
ENSG00000100558	0.20285	0.41963
ENSG00000198133	2.7949	0.0025961
ENSG00000054690	0.38869	0.34875
ENSG00000100564	-0.41136	0.6596
ENSG00000081181	-1.1619	0.87736
ENSG00000100568	-0.9071	0.81782
ENSG00000072042	0.53703	0.29562
ENSG00000139988	0.58739	0.27847
ENSG00000072121	0.42215	0.33646
ENSG00000182185	0.69248	0.24432
ENSG00000185650	6.1889	3.03E-10
ENSG00000072110	0.38948	0.34846
ENSG00000139990	0.0646	0.47425
ENSG00000081177	0.78784	0.21539
ENSG00000100626	1.2402	0.10745
ENSG00000100632	1.3114	0.094855
ENSG00000029364	1.1118	0.13311
ENSG00000175985	0.4278	0.3344
ENSG00000267909	0.2278	0.4099
ENSG00000100647	1.6793	0.046548
ENSG00000100650	0.30284	0.38101
ENSG00000100652	0.34526	0.36495
ENSG00000198732	0.052414	0.4791
ENSG00000100678	-0.784	0.78348
ENSG00000133983	0.4341	0.33211
ENSG00000258644	0.27453	0.39184
ENSG00000213463	0.076398	0.46955
ENSG00000139985	0.1802	0.4285
ENSG00000134007	-1.409	0.92059
ENSG00000133997	-0.89784	0.81537
ENSG00000133985	0.005094	0.49797
ENSG00000006432	-0.54601	0.70747
ENSG00000197555	0.26743	0.39457
ENSG00000182732	2.0967	0.01801
ENSG00000205683	-1.053	0.85383
ENSG00000119599	-1.2002	0.88497
ENSG00000165861	-1.4208	0.92231
ENSG00000119707	-0.013668	0.50545
ENSG00000080815	-0.58049	0.71921
ENSG00000100767	-1.0516	0.8535
ENSG00000133961	0.70507	0.24038
ENSG00000187105	0.20231	0.41984
ENSG00000184227	-1.6659	0.95213
ENSG00000119673	-0.69552	0.75663
ENSG00000177465	-1.3847	0.91692
ENSG00000205669	-0.38281	0.64907
ENSG00000119661	-0.25293	0.59984
ENSG00000176903	-0.15805	0.56279
ENSG00000140043	-0.12242	0.54872
ENSG00000119725	-0.23637	0.59343
ENSG00000156050	0.23516	0.40704
ENSG00000119723	0.3771	0.35305
ENSG00000187097	-0.72862	0.76688
ENSG00000119711	-0.45207	0.67439
ENSG00000205659	-0.38952	0.65156
ENSG00000119614	0.43922	0.33025
ENSG00000119688	0.40432	0.34299
ENSG00000133980	0.82261	0.20536
ENSG00000183379	1.6174	0.052895
ENSG00000119655	1.5087	0.065682
ENSG00000165898	1.4576	0.07248
ENSG00000119681	1.2586	0.10409
ENSG00000119682	0.75002	0.22662
ENSG00000119616	0.75164	0.22613
ENSG00000119596	0.64821	0.25843
ENSG00000119608	0.51199	0.30433
ENSG00000119689	0.11875	0.45274
ENSG00000198208	-0.17995	0.5714
ENSG00000119630	-0.21709	0.58593
ENSG00000119718	0.86843	0.19258
ENSG00000119684	0.52246	0.30067
ENSG00000119640	0.51675	0.30267
ENSG00000119703	0.52285	0.30054
ENSG00000119638	0.35097	0.3628
ENSG00000170348	0.2617	0.39678
ENSG00000170345	-0.67536	0.75028
ENSG00000140044	-0.089126	0.53551
ENSG00000156127	4.3612	6.47E-06
ENSG00000119686	1.4676	0.071112
ENSG00000119685	2.2132	0.013441
ENSG00000119699	1.7946	0.036355
ENSG00000119650	2.6051	0.004593
ENSG00000089916	0.020189	0.49195
ENSG00000119715	-0.087255	0.53477
ENSG00000071246	0.45278	0.32535
ENSG00000013523	0.60511	0.27255
ENSG00000100565	-0.73179	0.76785
ENSG00000119669	0.058278	0.47676
ENSG00000198894	-0.37642	0.6467
ENSG00000177108	0.18077	0.42828
ENSG00000165548	1.1652	0.12196
ENSG00000165553	0.059731	0.47618
ENSG00000009830	-0.00077772	0.50031
ENSG00000100577	-0.2286	0.59041
