GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000181085    8  144793507  144809633     44      16  22389     0.049802      0.48014         0.35177         0.57448
ENSG00000180921    8  144801103  144827710     78      17  22389     -0.22926      0.59067         0.36112         0.79105
ENSG00000180900    8  144868090  144902890     95      27  22389      -0.2799      0.61022         0.67081         0.45975
ENSG00000179950    8  144893514  144916556     38      13  22389     -0.40609      0.65766         0.50748         0.73049
ENSG00000185189    8  144910755  144929200     25      12  22389      -1.0042      0.84236         0.81078         0.79126
ENSG00000178209    8  144984321  145055913    182      28  22389     0.094795      0.46224         0.64676          0.2711
ENSG00000178685    8  145046320  145065635     30       7  22389     -0.31875      0.62504         0.45851         0.73645
ENSG00000178719    8  145059226  145072596     25       5  22389     -0.26615      0.60494         0.49625         0.64693
ENSG00000204791    8  145097853  145111170      8       6  22389      0.55818      0.28836         0.27597         0.29753
ENSG00000178814    8  145101167  145120584     27      10  22389       1.3491     0.088653         0.49717        0.021619
ENSG00000178896    8  145128522  145140551     14       4  22389     -0.57114      0.71605         0.69398         0.65979
ENSG00000197858    8  145132064  145146119     22       6  22389    -0.046218      0.51843         0.57914         0.40703
ENSG00000179091    8  145144960  145157428     24       7  22389     -0.66299      0.74633         0.61011         0.80194
ENSG00000179526    8  145148536  145164140     31       7  22389     -0.72956      0.76717         0.63366          0.8137
ENSG00000179632    8  145154305  145167515     19       6  22389     -0.20825      0.58248         0.53709         0.56961
ENSG00000179832    8  145197919  145321843     96      22  22389      0.85912      0.19514         0.14587         0.29317
ENSG00000261236    8  145481056  145520120     49      11  22389       1.2298      0.10938         0.20321         0.07265
ENSG00000185122    8  145510270  145543385     62      13  22389      0.14829      0.44106         0.32791         0.51442
ENSG00000185000    8  145533246  145555582     35      12  22389      0.55653      0.28892         0.19162          0.4264
ENSG00000261678    8  145549228  145564943     14       8  22389     -0.10357      0.54124         0.37258         0.72302
ENSG00000261587    8  145571886  145584269     20       6  22389      -0.6452       0.7406         0.68184         0.74394
ENSG00000182325    8  145574088  145587183     24       7  22389      -0.4164      0.66144         0.68488         0.57592
ENSG00000185803    8  145577217  145589946     20       6  22389     -0.55911      0.71196         0.86045         0.52021
ENSG00000173137    8  145592704  145623457     36      11  22389      -0.6425      0.73973         0.64351         0.70215
ENSG00000071894    8  145613446  145639733     41      13  22389      0.16097      0.43606         0.49371           0.343
ENSG00000147804    8  145632798  145647279     28      12  22389      0.20315      0.41951         0.44074          0.3724
ENSG00000160948    8  145643984  145658946     38       9  22389      -0.6767       0.7507         0.57839         0.81388
ENSG00000160949    8  145649163  145674871     69      15  22389     -0.87358      0.80883         0.58857         0.92281
ENSG00000167702    8  145686432  145704499     22      10  22389       1.2392      0.10763         0.12809         0.11681
ENSG00000160973    8  145694115  145706718     12       6  22389       1.5183     0.064466         0.10125        0.055167
ENSG00000160972    8  145698365  145732504     45      15  22389      0.61682      0.26868         0.18326          0.3938
ENSG00000167701    8  145724465  145737555     17       7  22389      0.75914      0.22388         0.27848          0.1875
ENSG00000167700    8  145728161  145741596     20       9  22389      0.58352      0.27977         0.32133         0.24062
ENSG00000160957    8  145731667  145748210     23       9  22389      0.40892       0.3413         0.34341         0.32399
ENSG00000160959    8  145738349  145755562     23      10  22389      0.44795      0.32709         0.30551         0.33519
ENSG00000254402    8  145742761  145757416     21      10  22389      0.34237      0.36604         0.38486         0.32607
ENSG00000213563    8  145746599  145759485     21      12  22389     0.096705      0.46148         0.51394         0.37723
ENSG00000147799    8  145749563  145843891    173      24  22389      -1.3917      0.91799           0.878         0.81672
ENSG00000198169    8  145941294  145986285     65      21  22389     -0.77198      0.77994         0.69426         0.71108
ENSG00000196378    8  145993499  146017725     69      12  22389     -0.63387      0.73692         0.52643         0.84777
ENSG00000161016    8  146010152  146022805     43      11  22389      -0.2214      0.58761         0.38267         0.72952
ENSG00000197363    8  146019261  146040461     68      16  22389      -0.7875      0.78451         0.69254         0.70958
ENSG00000147789    8  146047855  146077893     87      15  22389     -0.08783      0.53499          0.2636          0.8473
ENSG00000170619    8  146070551  146083932     42       8  22389     -0.14358      0.55708         0.37163         0.69229
ENSG00000196150    8  146097336  146132453     42      14  22389     -0.24561      0.59701          0.6894         0.41752
ENSG00000170631    8  146150744  146181274     75      18  22389     -0.03383      0.51349         0.49973         0.45116
ENSG00000182307    8  146272823  146286416     27       6  22389     -0.35875      0.64011         0.76944         0.47773
ENSG00000170122    9     111231     123417      8       4  22389      -1.0401      0.85086         0.79717         0.85879
ENSG00000107099    9     209865     470259   1309      74  22389      0.50423      0.30705         0.28875         0.31425
ENSG00000107104    9     465294     751106   1386      51  22389      0.73647      0.23072          0.4158          0.1327
ENSG00000137090    9     836690     974090    691      66  22389      0.47767      0.31644         0.12176         0.78358
ENSG00000064218    9     971968     996732     84      21  22389     -0.78266      0.78309         0.67011         0.76803
ENSG00000173253    9    1044858    1062554     77      25  22389        -0.41       0.6591         0.50022         0.76614
ENSG00000080503    9    2010342    2198624    704      96  22389      0.62825      0.26492         0.23047         0.30545
ENSG00000147852    9    2616679    2659485    146      35  22389      0.38163      0.35137         0.36626         0.31883
ENSG00000168263    9    2712526    2735037     59      19  22389      -1.0296      0.84841          0.7632         0.85361
ENSG00000080298    9    3213297    3530992    778      51  22389      -2.2056      0.98629         0.98086         0.94195
ENSG00000107249    9    3819128    4305036   1976     148  22389     -0.81183      0.79155         0.77745         0.65261
ENSG00000106688    9    4485427    4592469    366      57  22389       1.5011     0.066671         0.04549         0.16873
ENSG00000106686    9    4548386    4671674    479      53  22389       1.1602      0.12298         0.13243         0.16302
ENSG00000106993    9    4674566    4711594    117      20  22389     -0.45864      0.67675         0.70758         0.53378
ENSG00000147853    9    4704556    4747043    220      38  22389      -1.2338      0.89136          0.8473         0.80338
ENSG00000120158    9    4787834    4866066    308      33  22389       2.0253     0.021417        0.031092        0.024734
ENSG00000096968    9    4980245    5134948    376      27  22389        1.123      0.13071         0.25923        0.089558
ENSG00000120210    9    5158863    5190618     83      12  22389         1.18      0.11899         0.10314         0.20099
ENSG00000120211    9    5226419    5238967     30       8  22389       1.3827     0.083381         0.11683        0.094027
ENSG00000107014    9    5294864    5309611     35      12  22389      -1.4335      0.92414         0.82193         0.95928
