GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000168010   11   72520451   72558793     29      10  27148       4.0856   2.1979e-05      0.00050904      1.5695e-05
ENSG00000137478   11   72542788   72858727    195      21  27148       3.9918   3.2786e-05      0.00025168      0.00026188
ENSG00000175591   11   72923735   72958472     60      20  27148     -0.36221       0.6414         0.75171         0.47892
ENSG00000171631   11   72970550   73014670     75      10  27148     -0.66204      0.74603         0.61749         0.75735
ENSG00000110237   11   73014663   73085425     91       9  27148      -0.6798      0.75169         0.66643         0.75252
ENSG00000054967   11   73082405   73113519     45       8  27148      0.22196      0.41217         0.36297         0.44266
ENSG00000054965   11   73106837   73314234    249      19  27148      0.57629      0.28221         0.35697         0.21991
ENSG00000021300   11   73352223   73378864     67      14  27148      0.53163      0.29749         0.28158         0.30816
ENSG00000175582   11   73381683   73477201    169      13  27148      0.79273      0.21397         0.17506         0.27302
ENSG00000175581   11   73493917   73580656    234      16  27148       0.9026      0.18337         0.10331         0.35196
ENSG00000181924   11   73578712   73592890     36       9  27148      0.51164      0.30445         0.21416         0.42208
ENSG00000175575   11   73582744   73643781    124      13  27148       0.3113      0.37779         0.23596         0.55304
ENSG00000187726   11   73656364   73686713     68      13  27148     0.043168      0.48278         0.40121         0.53132
ENSG00000175567   11   73680716   73698889     37       8  27148     -0.17738      0.57039         0.54793          0.5343
ENSG00000175564   11   73706326   73725282     34       8  27148   -0.0029811      0.50119         0.53539           0.433
ENSG00000168014   11   73718759   73887064    227      19  27148      -1.1764      0.88029         0.96595         0.71999
ENSG00000214517   11   73876936   73970748    105      10  27148     -0.77436      0.78064          0.7787         0.70997
ENSG00000149380   11   73953532   74027699     90      15  27148     -0.94193      0.82689         0.99471         0.64589
ENSG00000165434   11   74036361   74114502    172      15  27148       -1.146      0.87411         0.90497         0.76572
ENSG00000175538   11   74160886   74183600     58      13  27148     0.082777      0.46701         0.30172         0.66339
ENSG00000175536   11   74197923   74209755     32       5  27148       1.2751      0.10113        0.051578         0.24145
ENSG00000077514   11   74298575   74385386    237      21  27148       1.8268     0.033867        0.024083        0.085552
ENSG00000054938   11   74402474   74447227     92      23  27148     -0.43082       0.6667         0.61723         0.64767
ENSG00000166439   11   74454913   74558458    131      11  27148      -1.2071      0.88631         0.93926          0.7699
ENSG00000166435   11   74545655   74665232    137      14  27148      -1.5592      0.94052         0.97014         0.84483
ENSG00000118363   11   74655292   74695076     49       8  27148      -1.3525       0.9119          0.9275          0.8054
ENSG00000162139   11   74694950   74723743     38       9  27148      -0.6304      0.73578         0.81656         0.61974
ENSG00000171561   11   74794796   74805758     15       6  27148      0.77882      0.21804         0.14874         0.32711
ENSG00000137491   11   74857032   74922445    126      21  27148      0.85768      0.19554        0.083997         0.48793
ENSG00000261594   11   74946950   74959749     12       4  27148       1.7165      0.04304        0.028357        0.098513
ENSG00000137486   11   74966166   75067875    179      36  27148       1.1922      0.11658        0.051462         0.31835
ENSG00000149273   11   75105535   75138346     34       9  27148     -0.16509      0.56556         0.47454         0.59227
ENSG00000149243   11   75128438   75146674     21       6  27148      0.36362      0.35807         0.26811         0.45783
ENSG00000158555   11   75140683   75241991    215      25  27148       4.1015   2.0528e-05      5.9554e-05      0.00039429
ENSG00000149257   11   75268101   75288849     49       9  27148       1.2273      0.10986         0.11856          0.1245
ENSG00000171533   11   75292959   75384479    144      16  27148      0.59147       0.2771         0.26319         0.28891
ENSG00000166391   11   75423934   75447331     49      11  27148       1.0234      0.15305        0.092024         0.27556
ENSG00000062282   11   75474778   75517581     30       4  27148      -1.5151      0.93513         0.87706         0.93043
ENSG00000198382   11   75521212   75860282    354      22  27148     -0.15729      0.56249         0.63335          0.4205
ENSG00000085741   11   75892370   75926803     87      18  27148      0.76838      0.22113         0.35304         0.14205
ENSG00000137507   11   76363568   76386990     44      13  27148      0.65451      0.25639         0.29911         0.21993
ENSG00000182704   11   76488357   76514198     50       9  27148      -1.4521      0.92676         0.87982          0.9319
ENSG00000078124   11   76566917   76739850    401       9  27148      -1.5562      0.94017         0.98519         0.81539
ENSG00000198488   11   76740385   76758020     42      11  27148     -0.67989      0.75171         0.84458         0.61592
ENSG00000149260   11   76772992   76842201    164      33  27148      -0.3041      0.61948         0.96074          0.3455
ENSG00000254550   11   76808886   76819377     22       8  27148     -0.59596       0.7244          0.6416          0.7691
ENSG00000137474   11   76834302   76931286    262      31  27148      0.21895      0.41334         0.33049         0.47754
ENSG00000178795   11   76922603   77017699    211      19  27148      0.30846      0.37887          0.2056         0.64682
ENSG00000149269   11   77028060   77190108    257      15  27148     -0.69119      0.75528         0.56072           0.877
ENSG00000178301   11   77295680   77326401     63       9  27148     -0.94623      0.82799         0.90466         0.65438
ENSG00000074201   11   77322196   77353851     49       8  27148     -0.91795      0.82068         0.85779         0.69751
ENSG00000048649   11   77366047   77536915    277      12  27148     -0.43572      0.66848         0.58791         0.65096
ENSG00000087884   11   77527147   77588398     83       9  27148     -0.53266      0.70286         0.68761         0.64125
ENSG00000149262   11   77584766   77710771    253      17  27148     -0.54738      0.70794         0.51198           0.862
ENSG00000151364   11   77721761   77762237    133      16  27148      0.95923      0.16872         0.13298         0.23496
ENSG00000259112   11   77721761   77796265    250      20  27148      0.98207      0.16303         0.20878         0.14199
ENSG00000151365   11   77769907   77784403     58       5  27148      0.34613      0.36462         0.49271         0.26442
ENSG00000151366   11   77774393   77796265     65       6  27148      0.44821        0.327         0.36439         0.28669
ENSG00000159063   11   77806988   77855699    231      11  27148       1.3256     0.092485         0.48214        0.026814
ENSG00000188997   11   77877289   77905006     52      11  27148      -1.0283      0.84808         0.86885         0.72186
ENSG00000118369   11   77894858   77930757     53      10  27148       1.2721      0.10167        0.057667         0.26019
ENSG00000033327   11   77921336   78133868    312       7  27148       1.1862      0.11778        0.071735          0.2516
ENSG00000137513   11   78142007   78290909    290       7  27148       1.4949     0.067474         0.15633        0.043656
ENSG00000149256   11   78359328   79157014   1848     148  27148      -1.4016      0.91948         0.83928         0.86815
ENSG00000182103   11   82438046   82449906     21       4  27148     0.089401      0.46438         0.79732         0.25902
ENSG00000137509   11   82530409   82617733    200      19  27148    -0.085859      0.53421         0.72023          0.3545
ENSG00000165490   11   82606017   82650701     82      12  27148     -0.26135      0.60309         0.60722         0.52137
ENSG00000137502   11   82679177   82787965    177      20  27148     -0.41883      0.66233         0.62496         0.61697
ENSG00000165494   11   82863137   82901836     47       8  27148       1.9697     0.024436        0.015994        0.072707
ENSG00000137494   11   82899754   82972719    122      16  27148      0.58207      0.28026         0.45076          0.1721
