# ALPHA = 0.05
# NUMBER_OF_TESTS = 217

# _SET1_  VARIABLE = GO:0002262 (set)
# _SET1_  NGENES = 160
# _SET1_  P-VALUE = 2.15298e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET3_   ENSG00000164736     8   55365495   55378452     16       4  41505      -1.5004      0.91813    6.6613e-16      -1.5004
_SET3_   ENSG00000181690     8   57068468   57128883     63       9  41505      -1.1279      0.84086    6.6613e-16      -1.1279
_SET3_   ENSG00000185728     8   64076112   64130344     50      13  41505      0.77783      0.18245    6.6613e-16      0.77783
_SET3_   ENSG00000137573     8   70373859   70578150    444      67  41505       1.1825      0.08113    6.6613e-16       1.1825
_SET3_   ENSG00000154589     8   74898627   74946314     97      13  41505     -0.96003       0.7879    6.6613e-16     -0.96003
_SET3_   ENSG00000104432     8   79582978   79722758    222      16  41505       5.4971   7.5028e-09    8.8818e-16       5.4971
_SET3_   ENSG00000164683     8   80669606   80685092     22       9  41505     -0.42453      0.61348    7.2164e-16     -0.42453
_SET3_   ENSG00000104312     8   90765034   90808292     88       9  41505      0.53236       0.2431    6.6613e-16      0.53236
_SET3_   ENSG00000164938     8   95933200   95966606     62       8  41505      0.93289      0.13789    6.6613e-16      0.93289
_SET3_   ENSG00000164920     8   99951631   99969332      8       5  41505       1.1572      0.10985    6.6613e-16       1.1572
_SET3_   ENSG00000070756     8  101693044  101740037     68       9  41505      -1.3489      0.88258    6.6613e-16      -1.3489
_SET3_   ENSG00000104517     8  103259501  103429987    268      22  41505      -1.2444      0.85789    6.6613e-16      -1.2444
_SET3_   ENSG00000154188     8  108256710  108515283    669      42  41505    -0.025718      0.40909    7.1471e-16    -0.025718
_SET3_   ENSG00000104408     8  109170016  109460725    800      18  41505      0.41032      0.24172    7.2164e-16      0.41032
_SET3_   ENSG00000136997     8  128742680  128760197     40      16  41505       1.3524       0.0741    6.6613e-16       1.3524
_SET3_   ENSG00000153310     8  130846839  131034750    246      30  41505      0.43945      0.26219    7.2164e-16      0.43945
_SET3_   ENSG00000207582     8  135807763  135817850     18       8  41505      0.15577      0.39052    7.2164e-16      0.15577
_SET3_   ENSG00000123908     8  141525255  141650732    281      38  41505      0.47622      0.25151    7.2164e-16      0.47622
_SET3_   ENSG00000104518     8  144630377  144650232     73      14  41505     -0.59088      0.66737    6.6613e-16     -0.59088
_SET3_   ENSG00000180900     8  144868090  144902943     59      15  41505    -0.012449      0.44793    7.1644e-16    -0.012449
_SET3_   ENSG00000185122     8  145510273  145543383     45       4  41505      -2.9821      0.99759    8.8818e-16      -2.9821
_SET3_   ENSG00000096968     9    4979390    5134948    319      13  41505       3.8903   2.0619e-05    8.8818e-16       3.8903
_SET3_   ENSG00000107014     9    5294864    5309716     23       6  41505     -0.12736      0.49406    7.2164e-16     -0.12736
_SET3_   ENSG00000107020     9    5352971    5442925    259      25  41505      0.71559      0.18093    6.6613e-16      0.71559
_SET3_   ENSG00000120217     9    5445503    5475566     81      17  41505       1.4334     0.055345    6.6613e-16       1.4334
_SET3_   ENSG00000137033     9    6210786    6262983    131      19  41505       1.0206      0.11785    6.6613e-16       1.0206
_SET3_   ENSG00000240498     9   21989138   22133102    253      23  41505       2.2044    0.0080082    8.8818e-16       2.2044
_SET3_   ENSG00000107201     9   32450300   32531206    167      19  41505      0.86202      0.14822    6.6613e-16      0.86202
_SET3_   ENSG00000172724     9   34684567   34696273     21       5  41505       0.7546      0.18656    6.6613e-16       0.7546
_SET3_   ENSG00000165283     9   35094773   35108192     24       6  41505       1.0179      0.12404    6.6613e-16       1.0179
_SET3_   ENSG00000277027     9   35652751   35663014     46       7  41505      0.74295       0.1887    6.6613e-16      0.74295
_SET3_   ENSG00000107371     9   37754231   37837114    145      12  41505      -1.0691      0.81599    6.6613e-16      -1.0691
_SET3_   ENSG00000135046     9   75761781   75790309     59      13  41505     -0.67595      0.70194    6.6613e-16     -0.67595
_SET3_   ENSG00000196781     9   84193598   84309462    312      63  41505       2.1687    0.0091767    8.8818e-16       2.1687
_SET3_   ENSG00000148053     9   87278290   87715666    939      59  41505      0.28595      0.28157    7.2164e-16      0.28595
_SET3_   ENSG00000187742     9   91928415   91979578     45      13  41505       2.3397    0.0067837    8.8818e-16       2.3397
_SET3_   ENSG00000165025     9   93559069   93665831    439      54  41505       3.1498   0.00038898    8.8818e-16       3.1498
_SET3_   ENSG00000165030     9   94166327   94191114     53      12  41505      -1.2693      0.86924    6.6613e-16      -1.2693
_SET3_   ENSG00000197724     9   96333866   96446869    389      24  41505       1.0756     0.097814    6.6613e-16       1.0756
_SET3_   ENSG00000207864     9   97842727   97852823     15       6  41505      -1.3514      0.88911    6.6613e-16      -1.3514
_SET3_   ENSG00000130956     9   99207451   99258618     73       7  41505      0.41636      0.29052    7.2164e-16      0.41636
_SET3_   ENSG00000136937     9  100390950  100441030     24       7  41505      0.62975      0.22007    6.6613e-16      0.62975
_SET3_   ENSG00000106799     9  101861320  101921474     73      10  41505     -0.40902      0.60462    7.2164e-16     -0.40902
_SET3_   ENSG00000119508     9  102579137  102634173     42       8  41505       0.6161      0.22067    6.6613e-16       0.6161
_SET3_   ENSG00000136826     9  110242133  110257763     30       7  41505      -2.3961      0.98883    8.8818e-16      -2.3961
_SET3_   ENSG00000095203     9  111929254  112088339    325      52  41505      -1.1821      0.83798    6.6613e-16      -1.1821
_SET3_   ENSG00000030304     9  113426059  113573838    311      35  41505       0.4286      0.26457    7.2164e-16       0.4286
_SET3_   ENSG00000229314     9  117080378  117093759     33      10  41505      0.84822      0.16279    6.6613e-16      0.84822
_SET3_   ENSG00000228278     9  117087149  117100531     31      10  41505      0.67048      0.20906    6.6613e-16      0.67048
_SET3_   ENSG00000095397     9  117159360  117272753    297      24  41505     0.021859      0.41003    7.1471e-16     0.021859
_SET3_   ENSG00000119401     9  119444584  119468579     42       9  41505     -0.93565       0.7853    6.6613e-16     -0.93565
_SET3_   ENSG00000136869     9  120461453  120492013     71      17  41505     -0.22988      0.53706    7.2164e-16     -0.22988
_SET3_   ENSG00000106804     9  123690265  123842473    304      22  41505      -0.8007       0.7275    6.6613e-16      -0.8007
_SET3_   ENSG00000148180     9  123965072  124100121    230      22  41505      -1.4862      0.90251    6.6613e-16      -1.4862
_SET3_   ENSG00000136931     9  127238515  127274699     36       4  41505       -1.367      0.88617    6.6613e-16       -1.367
_SET3_   ENSG00000106991     9  130572292  130621937     68      19  41505     -0.13731      0.49766    7.2164e-16     -0.13731
_SET3_   ENSG00000167112     9  131062438  131089726     31       7  41505      0.36556      0.31831    7.2164e-16      0.36556
_SET3_   ENSG00000107164     9  133449352  133518739    102      15  41505      -0.4897      0.63171    7.2164e-16      -0.4897
_SET3_   ENSG00000097007     9  133583430  133768062    427      37  41505     -0.80279      0.72426    6.6613e-16     -0.80279
_SET3_   ENSG00000107290     9  135131743  135235373    341      20  41505     -0.37436      0.58094    7.2164e-16     -0.37436
_SET3_   ENSG00000085265     9  137790078  137814758     50       7  41505     -0.92643       0.7777    6.6613e-16     -0.92643
_SET3_   ENSG00000130558     9  137962268  138018026    232      38  41505      -1.5603      0.91573    6.6613e-16      -1.5603
_SET3_   ENSG00000122133     9  138448602  138463801     41      10  41505       1.4789      0.05349    6.6613e-16       1.4789
_SET3_   ENSG00000187796     9  139253408  139273133     50       9  41505        -2.13      0.97563    8.8818e-16        -2.13
_SET3_   ENSG00000148400     9  139383885  139445500    153      33  41505      0.93204      0.13357    6.6613e-16      0.93204
_SET3_   ENSG00000169692     9  139562595  139586909     45      12  41505       2.4762    0.0044631    8.8818e-16       2.4762
_SET3_   ENSG00000127191     9  139771364  139826059    125      13  41505      0.38973      0.28893    7.2164e-16      0.38973
_SET3_   ENSG00000107929    10     847873     982761    223      18  41505      0.40573       0.2766    7.2164e-16      0.40573
_SET3_   ENSG00000065675    10    6464105    6627263    396      52  41505       2.5207    0.0031786    8.8818e-16       2.5207
_SET3_   ENSG00000107485    10    8082341    8122161    128      24  41505       2.7433    0.0018349    8.8818e-16       2.7433
_SET3_   ENSG00000151465    10   12232964   12297588    122      17  41505     -0.11765      0.47786    7.2164e-16     -0.11765
_SET3_   ENSG00000026025    10   17265240   17284592     31       8  41505       1.5759     0.043725    6.6613e-16       1.5759
_SET3_   ENSG00000165731    10   43567512   43630799    188      24  41505       1.6064      0.03676    6.6613e-16       1.6064
_SET3_   ENSG00000263761    10   48406773   48421907     19       8  41505    -0.032866      0.46373    7.1471e-16    -0.032866
_SET3_   ENSG00000107643    10   49509682   49652403    222      21  41505      0.20099      0.35322    7.2164e-16      0.20099
_SET3_   ENSG00000148584    10   52554169   52650435    103      15  41505     -0.19635      0.51121    7.2164e-16     -0.19635
_SET3_   ENSG00000107984    10   54069041   54082802     27       7  41505      -0.7874      0.73951    6.6613e-16      -0.7874
_SET3_   ENSG00000151150    10   61781056   62498248   1784      60  41505       1.5753     0.026633    6.6613e-16       1.5753
_SET3_   ENSG00000170312    10   62533089   62559610     88      12  41505      0.75066      0.18216    6.6613e-16      0.75066
_SET3_   ENSG00000096717    10   69639414   69683147     91      11  41505       2.1054     0.011893    8.8818e-16       2.1054
_SET3_   ENSG00000138336    10   70315094   70459244    395      21  41505      0.98008      0.11681    6.6613e-16      0.98008
_SET3_   ENSG00000165730    10   70582288   70660188    168      21  41505     -0.34358      0.57034    7.2164e-16     -0.34358
_SET3_   ENSG00000165732    10   70710891   70749824     61      11  41505     -0.77089      0.73713    6.6613e-16     -0.77089
_SET3_   ENSG00000156515    10   71024740   71166640    385      53  41505      -0.9767      0.78077    6.6613e-16      -0.9767
_SET3_   ENSG00000156574    10   72186692   72212707     47      10  41505       1.1295      0.10035    6.6613e-16       1.1295
_SET3_   ENSG00000107738    10   73502313   73538277    102      26  41505      -1.3786      0.88747    6.6613e-16      -1.3786
_SET3_   ENSG00000148606    10   79707906   79794280    103      16  41505     -0.55924      0.65741    6.6613e-16     -0.55924
_SET3_   ENSG00000253626    10   81267289   81281196     20       7  41505       1.3661     0.070315    6.6613e-16       1.3661
_SET3_   ENSG00000199104    10   88019451   88029545     18       7  41505      0.43431      0.29086    7.2164e-16      0.43431
_SET3_   ENSG00000107779    10   88511358   88697582    342      21  41505      0.17939      0.35316    7.2164e-16      0.17939
_SET3_   ENSG00000122376    10   88848918   88956222    160      13  41505     -0.15734      0.49254    7.2164e-16     -0.15734
_SET3_   ENSG00000107796    10   90689831   90756096    144      28  41505      0.18457      0.36034    7.2164e-16      0.18457
_SET3_   ENSG00000107864    10   93801449   94055835    251      17  41505      0.96591      0.12203    6.6613e-16      0.96591
_SET3_   ENSG00000138207    10   95346444   95366501     70      13  41505       0.0907      0.40666    7.2164e-16       0.0907
_SET3_   ENSG00000095585    10   97943927   98036344    234      43  41505        1.817     0.023143    6.6613e-16        1.817
_SET3_   ENSG00000213341    10  101943057  101994353     93      13  41505     -0.26351      0.55148    7.2164e-16     -0.26351
_SET3_   ENSG00000107831    10  103524866  103545128     13       6  41505      0.33944      0.32163    7.2164e-16      0.33944
_SET3_   ENSG00000203867    10  112399094  112604226    581      46  41505      -1.4417      0.88408    6.6613e-16      -1.4417
_SET3_   ENSG00000150594    10  112831787  112845665     30      10  41505      0.38666      0.30837    7.2164e-16      0.38666
_SET3_   ENSG00000169129    10  116049583  116169515    293      45  41505      -2.5301      0.99062    8.8818e-16      -2.5301
_SET3_   ENSG00000188816    10  124902652  124915188     17       5  41505      -3.0646      0.99845    8.8818e-16      -3.0646
_SET3_   ENSG00000151651    10  135070924  135095372     57       8  41505      -1.1147      0.84072    6.6613e-16      -1.1147
_SET3_   ENSG00000184363    11     387614     409908     61       8  41505    -0.086408      0.47068    7.2164e-16    -0.086408
_SET3_   ENSG00000174775    11     527242     542321     51       9  41505      0.95449      0.13769    6.6613e-16      0.95449
