GENE_ID	ENSID	GENE_NAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000074182	ENSG00000117174	Znhit6	419.6090202	0.113995088	0.168640879	0.675963555	0.499063784	0.876652346
ENSMUSG00000025936	0	Gm4956	0.457880132	2.342799619	3.466557421	0.67582888	0.499149296	NA
ENSMUSG00000046058	ENSG00000176396	Eid2	662.0527908	0.056633505	0.083800437	0.675813963	0.499158768	0.876652346
ENSMUSG00000032422	ENSG00000135317	Snx14	2518.065258	-0.032655411	0.048322401	-0.675782046	0.499179036	0.876652346
ENSMUSG00000057455	ENSG00000152214	Rit2	2849.464531	0.077334017	0.114444787	0.675732106	0.499210748	0.876652346
ENSMUSG00000069236	0	Gm7251	4.182058981	-0.610703982	0.903975365	-0.675575912	0.499309939	NA
ENSMUSG00000026572	ENSG00000143178	Tbx19	1.073022061	-1.291299903	1.911838626	-0.675423064	0.499407016	NA
ENSMUSG00000020130	ENSG00000121749	Tbc1d15	1554.07571	-0.049152714	0.072774948	-0.675407054	0.499417185	0.876798275
ENSMUSG00000028407	ENSG00000235453	Smim27	94.07905184	0.212127618	0.314162054	0.675217188	0.499537788	0.876798275
ENSMUSG00000057788	ENSG00000105671	Ddx49	929.6286506	-0.070220242	0.10401067	-0.675125373	0.499596114	0.876798275
ENSMUSG00000106416	0	Gm5857	22.82346993	-0.30368765	0.44986559	-0.675063078	0.49963569	0.876798275
ENSMUSG00000020866	ENSG00000006283	Cacna1g	1099.091833	0.257949102	0.382117666	0.675051494	0.499643049	0.876798275
ENSMUSG00000083288	0	Csnk2a1-ps2	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000100922	0	Gm8520	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000109777	0	Gm45384	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000082926	0	Gm8172	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000105144	0	Rpl21-ps11	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000109055	0	Gm2676	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000114465	0	Gm19139	0.466920915	-2.338039852	3.463701803	-0.675011876	0.49966822	NA
ENSMUSG00000026520	ENSG00000143811	Pycr2	820.0899871	0.045671136	0.067659889	0.675010505	0.499669091	0.876798275
ENSMUSG00000030854	ENSG00000110786	Ptpn5	31524.89959	-0.071053955	0.105268347	-0.674979294	0.499688921	0.876798275
ENSMUSG00000023505	ENSG00000111665	Cdca3	59.54936333	-0.150152305	0.222471612	-0.674927932	0.499721553	0.876798275
ENSMUSG00000101841	0	Gm11993	2.087089431	-2.050259872	3.037896746	-0.674894522	0.499742781	NA
ENSMUSG00000002017	ENSG00000119812	Fam98a	1371.151403	0.042958406	0.063658104	0.674830116	0.499783704	0.876813516
ENSMUSG00000087279	ENSG00000205710	4930544D05Rik	0.466691184	-2.337380824	3.463686097	-0.674824669	0.499787165	NA
ENSMUSG00000082057	0	Gm15789	7.501020347	-0.429697692	0.636764035	-0.674814638	0.499793539	NA
ENSMUSG00000091818	0	Rpl19-ps4	1.486047332	-0.999481832	1.481382314	-0.674695399	0.499869308	NA
ENSMUSG00000011154	ENSG00000156206	Cfap161	79.91547041	-0.239030886	0.354437805	-0.674394442	0.500060576	0.877151943
ENSMUSG00000029135	ENSG00000075426	Fosl2	1241.154846	0.286635498	0.42509739	0.674281952	0.500132076	0.877151943
ENSMUSG00000035504	0	Reep6	336.0559418	-0.086526343	0.128334398	-0.674225654	0.500167862	0.877151943
ENSMUSG00000028838	ENSG00000158008	Extl1	1473.279534	-0.055074278	0.081689554	-0.674189968	0.500190547	0.877151943
ENSMUSG00000082579	0	Gm11979	0.466123445	-2.335248715	3.46385549	-0.674176138	0.500199339	NA
ENSMUSG00000117062	0	Ldha-ps3	0.466123445	-2.335248715	3.46385549	-0.674176138	0.500199339	NA
ENSMUSG00000025083	ENSG00000169129	Afap1l2	647.729722	0.414053993	0.614334851	0.673987471	0.500319279	0.877166276
ENSMUSG00000044285	0	Ubb-ps	16944.91134	0.039516701	0.058631625	0.673982702	0.500322311	0.877166276
ENSMUSG00000015605	ENSG00000112658	Srf	1613.685025	0.067471649	0.100117487	0.673924716	0.500359178	0.877166276
ENSMUSG00000015467	ENSG00000241404	Egfl8	78.00558324	-0.145493875	0.215973878	-0.673664223	0.500524813	0.877293362
ENSMUSG00000071202	ENSG00000162004	Ccdc78	65.76475613	-0.18916262	0.280805671	-0.673642451	0.500538658	0.877293362
ENSMUSG00000041278	ENSG00000113312	Ttc1	1166.711431	0.043409596	0.064452109	0.673517066	0.500618395	0.877339355
ENSMUSG00000110221	ENSG00000283567	Gm36210	7.422024495	0.444156471	0.659471317	0.67350385	0.5006268	NA
ENSMUSG00000084087	0	Gm13650	2.311630566	-0.762989648	1.133227653	-0.673288942	0.500763486	NA
ENSMUSG00000111272	0	Gm7787	0.848419765	-1.282189688	1.904908416	-0.673097813	0.500885065	NA
ENSMUSG00000070834	0	Gm13015	8.977644315	0.37595187	0.558567797	0.673063991	0.500906581	NA
ENSMUSG00000024857	ENSG00000167791	Cabp2	0.466198025	-2.331897052	3.464921683	-0.673001374	0.500946417	NA
ENSMUSG00000029767	ENSG00000128595	Calu	3462.102707	0.048408251	0.071933467	0.672958677	0.50097358	0.8777562
ENSMUSG00000024091	ENSG00000101558	Vapa	4179.319108	-0.028476566	0.042319182	-0.672899722	0.501011089	0.8777562
ENSMUSG00000060205	0	Olfr57	951.4662816	0.301943304	0.448749896	0.672854316	0.501039978	0.8777562
ENSMUSG00000105051	0	Gm4248	3.275821954	-0.643445463	0.95638652	-0.672788093	0.501082114	NA
ENSMUSG00000049960	ENSG00000182180	Mrps16	547.8967668	0.063440532	0.094304859	0.672717529	0.501127014	0.8777562
ENSMUSG00000058831	ENSG00000128617	Opn1sw	5.627066285	0.79505937	1.181888645	0.672702436	0.501136618	NA
ENSMUSG00000005951	ENSG00000197417	Shpk	184.2435564	-0.085067991	0.126457649	-0.672699455	0.501138515	0.8777562
ENSMUSG00000021597	ENSG00000133302	Slf1	703.186044	0.063558955	0.094492014	0.672638375	0.501177382	0.8777562
ENSMUSG00000107821	0	Gm8038	2.629397568	-1.334391423	1.983861732	-0.672623198	0.501187039	NA
ENSMUSG00000043090	ENSG00000197647	Zfp866	1328.945976	-0.03985637	0.059274018	-0.672408776	0.501323498	0.877918351
ENSMUSG00000075330	0	A930003A15Rik	15.44941779	-0.354107075	0.526819558	-0.672160078	0.501481793	0.878101794
ENSMUSG00000028174	ENSG00000116745	Rpe65	86.2098988	-0.132043592	0.196487942	-0.672018805	0.501571725	0.878165505
ENSMUSG00000036751	ENSG00000126267	Cox6b1	4914.562382	0.038157357	0.05678866	0.6719186	0.501635519	0.878183445
ENSMUSG00000117673	0	Gm6974	2.259341155	-1.330455153	1.980100612	-0.671912904	0.501639145	NA
ENSMUSG00000089739	0	Gm20431	138.2562624	2.168218197	3.227874129	0.671717084	0.501763823	0.878286623
ENSMUSG00000029217	ENSG00000135605	Tec	83.64064024	-0.230285357	0.342896186	-0.671589147	0.501845289	0.878286623
ENSMUSG00000054640	ENSG00000183023	Slc8a1	2554.407036	0.138192184	0.205773665	0.671573711	0.501855119	0.878286623
ENSMUSG00000027022	ENSG00000163092	Xirp2	0.472863831	2.329541405	3.469994323	0.671338679	0.5020048	NA
ENSMUSG00000028859	ENSG00000119535	Csf3r	388.4494623	0.135567572	0.201971917	0.671219909	0.502080447	0.878516899
ENSMUSG00000086962	ENSG00000170271	Gm12248	17.65412367	0.260251638	0.387742479	0.671197125	0.50209496	0.878516899
ENSMUSG00000040594	ENSG00000204764	Ranbp17	415.2059648	-0.076110293	0.113416365	-0.671069763	0.502176088	0.878516899
ENSMUSG00000026023	ENSG00000138395	Cdk15	33.78291025	-0.271292419	0.404313518	-0.670995174	0.502223604	0.878516899
ENSMUSG00000104074	0	Gm37025	0.959263023	-1.462299058	2.179704254	-0.670870397	0.502303096	NA
ENSMUSG00000041144	ENSG00000118997	Dnah7b	370.6627014	0.195040823	0.290788718	0.670730365	0.502392315	0.878516899
ENSMUSG00000092118	ENSG00000183161	Fancf	63.49731494	0.138060491	0.205837858	0.670724483	0.502396063	0.878516899
ENSMUSG00000030732	ENSG00000054938	Chrdl2	22.59548465	-0.279270722	0.416381574	-0.670708647	0.502406153	0.878516899
ENSMUSG00000039914	ENSG00000135469	Coq10a	1060.790986	-0.040967901	0.061082816	-0.67069438	0.502415244	0.878516899
ENSMUSG00000118250	0	Gm5234	18.28156881	0.32718827	0.487943637	0.670545213	0.502510294	0.878537262
ENSMUSG00000015542	ENSG00000109065	Nat9	435.2683735	0.081650922	0.121774722	0.67050797	0.502534028	0.878537262
ENSMUSG00000117744	0	Vmn1r59	2.308590243	-0.802209281	1.196512441	-0.670456281	0.502566967	NA
ENSMUSG00000028238	ENSG00000147614	Atp6v0d2	1.257327263	1.182883159	1.764709738	0.670298992	0.50266721	NA
ENSMUSG00000036054	ENSG00000064607	Sugp2	4876.676759	0.046212958	0.068952584	0.670213576	0.502721651	0.878567638
ENSMUSG00000104418	0	Gm37070	0.461269603	-2.321905054	3.464594251	-0.670180946	0.502742449	NA
ENSMUSG00000104623	0	Gm6394	0.461269603	-2.321905054	3.464594251	-0.670180946	0.502742449	NA
ENSMUSG00000080845	0	Gm9115	0.461269603	-2.321905054	3.464594251	-0.670180946	0.502742449	NA
ENSMUSG00000029581	ENSG00000075618	Fscn1	7339.962677	-0.06138756	0.091608924	-0.670104585	0.502791122	0.878567638
ENSMUSG00000035566	ENSG00000118946	Pcdh17	5196.159217	0.063508487	0.094776831	0.670084517	0.502803914	0.878567638
ENSMUSG00000024474	ENSG00000113141	Ik	3810.974333	-0.035851215	0.053503758	-0.670069099	0.502813742	0.878567638
ENSMUSG00000016256	ENSG00000101160	Ctsz	1650.535326	0.050610841	0.075531913	0.670059039	0.502820155	0.878567638
ENSMUSG00000098198	0	Gm9169	4.210763917	0.830610104	1.239641738	0.670040447	0.502832007	NA
ENSMUSG00000037740	ENSG00000125901	Mrps26	1095.567933	0.041978552	0.062660029	0.66994147	0.502895103	0.878567638
ENSMUSG00000081745	0	Gm15549	3.74839695	0.59462752	0.887718067	0.669838254	0.502960905	NA
ENSMUSG00000094472	0	Gm21897	334.8392849	-0.072357497	0.10803584	-0.669754568	0.50301426	0.878567638
ENSMUSG00000112917	0	Gm47331	262.5984557	-0.095706963	0.142927737	-0.669617843	0.503101437	0.878567638
ENSMUSG00000020175	ENSG00000100228	Rab36	2187.006812	0.053112576	0.079321493	0.669586194	0.503121617	0.878567638
ENSMUSG00000042997	ENSG00000188811	Nhlrc3	608.3143294	0.077780316	0.116166652	0.669558044	0.503139568	0.878567638
ENSMUSG00000022982	ENSG00000142168	Sod1	5513.004533	-0.029232482	0.043659484	-0.669556289	0.503140687	0.878567638
ENSMUSG00000000197	ENSG00000102452	Nalcn	5641.654293	-0.056255986	0.084053528	-0.669287625	0.503312019	0.878622578
ENSMUSG00000010025	ENSG00000072210	Aldh3a2	1920.012197	0.058475522	0.08737093	0.669278919	0.503317572	0.878622578
ENSMUSG00000041747	ENSG00000164338	Utp15	1093.048628	-0.04588055	0.068556325	-0.669238764	0.503343182	0.878622578
ENSMUSG00000022856	0	Tmem41a	638.4926341	-0.060510541	0.090436838	-0.669091731	0.503436964	0.878622578
ENSMUSG00000031661	ENSG00000140807	Nkd1	734.5611744	0.090767692	0.135674702	0.669009701	0.50348929	0.878622578
ENSMUSG00000000374	ENSG00000160218	Trappc10	4433.537212	0.027113063	0.040530585	0.668953169	0.503525352	0.878622578
ENSMUSG00000105397	0	Gm43471	2.214192306	1.298175546	1.940746284	0.668905336	0.503555866	NA
ENSMUSG00000026840	ENSG00000050555	Lamc3	430.4891949	0.351724859	0.525870297	0.668843366	0.5035954	0.878622578
ENSMUSG00000028405	ENSG00000122729	Aco1	1290.094658	0.074173877	0.110900115	0.668834987	0.503600746	0.878622578
ENSMUSG00000020229	ENSG00000100191	Slc5a4a	0.842132743	-1.274174985	1.905429131	-0.668707623	0.503682004	NA
ENSMUSG00000117804	0	Gm6252	1.231909669	1.189373399	1.778930749	0.668588926	0.503757739	NA
ENSMUSG00000047013	ENSG00000163013	Fbxo41	4482.344561	0.031955147	0.047800432	0.668511687	0.503807024	0.878888969
ENSMUSG00000026866	ENSG00000115919	Kynu	4.654013482	-0.53790162	0.805039974	-0.668167591	0.50402662	NA
ENSMUSG00000035248	ENSG00000083223	Tut7	2933.320381	-0.047900998	0.071713148	-0.667952809	0.504163716	0.879380891
ENSMUSG00000021815	ENSG00000166343	Mss51	17.14995348	-0.288342122	0.43171332	-0.667901843	0.504196251	0.879380891
ENSMUSG00000066037	ENSG00000125944	Hnrnpr	4477.996056	-0.086678026	0.129806529	-0.667747815	0.504294583	0.879458864
ENSMUSG00000032115	ENSG00000149428	Hyou1	5373.908246	0.083812157	0.125538739	0.667619878	0.504376266	0.87950779
ENSMUSG00000026315	ENSG00000166401	Serpinb8	35.11457594	-0.413121387	0.61894409	-0.667461557	0.504477357	0.879527683
ENSMUSG00000022960	ENSG00000159147	Donson	605.6783713	-0.127721879	0.191362551	-0.667434032	0.504494934	0.879527683
ENSMUSG00000022126	ENSG00000102794	Acod1	0.382381351	2.066331512	3.096218261	0.667372691	0.504534105	NA
ENSMUSG00000080193	0	Gm14756	0.382381351	2.066331512	3.096218261	0.667372691	0.504534105	NA
ENSMUSG00000099216	0	Obox8	0.382381351	2.066331512	3.096218261	0.667372691	0.504534105	NA
ENSMUSG00000115808	0	Gm18949	0.382381351	2.066331512	3.096218261	0.667372691	0.504534105	NA
ENSMUSG00000100702	0	Gm8976	0.382381351	2.066331512	3.096218261	0.667372691	0.504534105	NA
ENSMUSG00000116095	0	Gm49549	0.382381351	2.066331512	3.096218261	0.667372691	0.504534105	NA
ENSMUSG00000058275	ENSG00000184166	Olfr412	6.143278787	-0.457929634	0.68622322	-0.667318767	0.504568541	NA
ENSMUSG00000059183	ENSG00000103707	Mtfmt	533.6238418	-0.066166349	0.099170805	-0.667195843	0.504647046	0.879585907
ENSMUSG00000028544	ENSG00000117834	Slc5a9	0.675933417	-1.563101539	2.342894828	-0.667166755	0.504665624	NA
ENSMUSG00000024642	ENSG00000106829	Tle4	4716.086335	0.0889211	0.133286504	0.667142565	0.504681074	0.879585907
ENSMUSG00000070576	ENSG00000169184	Mn1	3018.465972	0.089254318	0.133788535	0.667129794	0.504689231	0.879585907
ENSMUSG00000069890	0	1700024J04Rik	3.093594703	0.593921376	0.890398309	0.667028868	0.504753694	NA
ENSMUSG00000092572	ENSG00000242550	Serpinb10	0.671305752	1.837663892	2.755069032	0.667011923	0.504764518	NA
ENSMUSG00000078970	ENSG00000243667	Wdr92	430.5822834	-0.063293999	0.094910486	-0.666880991	0.504848154	0.87966633
ENSMUSG00000024695	ENSG00000186660	Zfp91	5298.215278	0.038294271	0.057427537	0.666827674	0.504882214	0.87966633
ENSMUSG00000118588	0	0	1.355329003	-2.124945432	3.187256228	-0.666700535	0.504963437	NA
ENSMUSG00000032303	ENSG00000080644	Chrna3	40.45384494	-0.188328626	0.282566499	-0.666493114	0.505095963	0.87966633
ENSMUSG00000091604	0	Gm17349	5.922583617	-0.483704042	0.725789665	-0.666452094	0.505122175	NA
ENSMUSG00000117013	0	Gm30531	71.92792911	0.149420658	0.224278647	0.666227747	0.50526554	0.87966633
ENSMUSG00000020059	ENSG00000139351	Sycp3	6.953277663	0.610530581	0.916433341	0.666202934	0.505281398	NA
ENSMUSG00000035963	ENSG00000181781	Odf3l2	3.090598672	0.619092644	0.92931046	0.666184952	0.50529289	NA
ENSMUSG00000036561	ENSG00000100239	Ppp6r2	4276.036513	0.026873586	0.040340041	0.666176466	0.505298313	0.87966633
ENSMUSG00000030838	ENSG00000006611	Ush1c	8.140347814	-0.422733552	0.634575111	-0.666167873	0.505303806	NA
ENSMUSG00000025475	ENSG00000197177	Adgra1	704.1062553	0.160368891	0.24074053	0.666148284	0.505316325	0.87966633
ENSMUSG00000068744	ENSG00000134222	Psrc1	50.37738222	-0.23529179	0.353315667	-0.665953458	0.50544085	0.87966633
ENSMUSG00000054142	ENSG00000228567	Vmn1r236	74.85686264	-0.181185359	0.272092418	-0.665896391	0.505477328	0.87966633
ENSMUSG00000032199	ENSG00000255529	Polr2m	4175.715258	-0.05632689	0.08459125	-0.665871353	0.505493332	0.87966633
ENSMUSG00000032487	ENSG00000073756	Ptgs2	88.68604462	0.271260427	0.407431208	0.665782155	0.505550353	0.87966633
ENSMUSG00000026219	ENSG00000153827	Trip12	9229.787771	0.04290784	0.064453077	0.665722128	0.505588727	0.87966633
ENSMUSG00000024527	ENSG00000141385	Afg3l2	3053.671286	-0.028661852	0.04305719	-0.665669347	0.50562247	0.87966633
ENSMUSG00000030557	ENSG00000068305	Mef2a	7486.815188	0.05878483	0.088315147	0.665625679	0.505650388	0.87966633
ENSMUSG00000083929	0	Gm10600	33.4938222	-1.484187184	2.229989514	-0.665557921	0.50569371	0.87966633
ENSMUSG00000036315	ENSG00000066379	Polr1h	421.2886524	0.065181466	0.097952591	0.665438913	0.505769803	0.87966633
ENSMUSG00000024673	ENSG00000156738	Ms4a1	28.12604853	-0.235573853	0.354048036	-0.665372574	0.505812222	0.87966633
ENSMUSG00000115789	0	Gm18147	0.920258289	1.505024229	2.261937774	0.665369422	0.505814238	NA
ENSMUSG00000001281	ENSG00000139626	Itgb7	25.72269058	0.293915536	0.441735759	0.665365052	0.505817032	0.87966633
ENSMUSG00000082100	0	Glns-ps1	4.895559668	-0.770112488	1.157583206	-0.665276141	0.505873888	NA
ENSMUSG00000036863	ENSG00000097096	Syde2	200.0874932	0.168379582	0.253101818	0.665264214	0.505881515	0.87966633
ENSMUSG00000044788	ENSG00000172782	Fads6	1768.479313	-0.046361801	0.069689604	-0.665261373	0.505883332	0.87966633
ENSMUSG00000031375	ENSG00000182492	Bgn	622.4764308	-0.132060416	0.198515176	-0.665240908	0.50589642	0.87966633
ENSMUSG00000063239	ENSG00000124493	Grm4	3681.356385	0.06560051	0.098613216	0.665230406	0.505903135	0.87966633
ENSMUSG00000009210	ENSG00000224383	Prr29	12.63755686	-0.311656535	0.468507646	-0.665211203	0.505915416	0.87966633
ENSMUSG00000083996	0	Gm11649	0.881303982	1.29551548	1.947998942	0.665049376	0.506018913	NA
ENSMUSG00000113948	0	Rpl17-ps3	1459.905129	-0.077383561	0.116361409	-0.665027705	0.506032773	0.879777109
ENSMUSG00000045027	ENSG00000005001	Prss22	7.901344744	-0.444983812	0.669243074	-0.664906113	0.506110545	NA
ENSMUSG00000059775	0	Rps26-ps1	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000075268	0	Gm10819	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000090737	0	Gm6788	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000106627	0	Gm21680	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000110699	0	Gm20946	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000116560	0	Gm2808	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000117526	0	Gm41780	0.445111506	2.306301134	3.468661407	0.664896588	0.506116638	NA
ENSMUSG00000028668	ENSG00000011007	Eloa	1255.287508	-0.038895353	0.058509038	-0.66477512	0.506194338	0.879908507
ENSMUSG00000029530	ENSG00000173585	Ccr9	16.10579677	0.269737965	0.405797486	0.664710785	0.506235495	0.879908507
ENSMUSG00000036875	ENSG00000138346	Dna2	115.9489249	0.142345361	0.214163338	0.664657928	0.506269309	0.879908507
ENSMUSG00000001847	ENSG00000136238	Rac1	10673.58715	0.030458224	0.045832197	0.664559548	0.50633225	0.879924648
ENSMUSG00000002076	ENSG00000160207	Hsf2bp	24.21609519	0.261642317	0.393816937	0.664375481	0.506450021	0.880036062
ENSMUSG00000084299	0	Gm6630	0.890854307	-1.294717337	1.94905154	-0.664280708	0.506510666	NA
ENSMUSG00000062044	ENSG00000142235	Lmtk3	9064.219385	0.040623493	0.061176848	0.66403376	0.506668704	0.880202877
ENSMUSG00000034917	ENSG00000105289	Tjp3	24.70543853	-0.479602403	0.722267326	-0.664023397	0.506675336	0.880202877
ENSMUSG00000022155	ENSG00000171495	Mroh2b	0.897488508	-1.54350878	2.324813567	-0.663927982	0.506736406	NA
ENSMUSG00000041773	ENSG00000171617	Enc1	14807.5476	0.087332218	0.131547802	0.663881997	0.50676584	0.880202877
ENSMUSG00000108948	ENSG00000279486	Olfr695	1.505933272	-0.949457844	1.430189609	-0.66386851	0.506774472	NA
ENSMUSG00000045767	ENSG00000181904	B230219D22Rik	4813.709471	0.029437571	0.044346696	0.663805285	0.506814943	0.880202877
ENSMUSG00000069769	ENSG00000153944	Msi2	3873.588374	0.038751838	0.058389203	0.663681581	0.50689413	0.880202877
ENSMUSG00000039262	ENSG00000288701	Prrc2b	24165.95942	0.031555954	0.047551175	0.663620912	0.506932969	0.880202877
ENSMUSG00000030609	ENSG00000181026	Aen	752.820045	0.050246525	0.075716835	0.663611002	0.506939314	0.880202877
ENSMUSG00000075111	ENSG00000181939	Olfr1213	2.827509606	-1.037544391	1.563577903	-0.663570641	0.506965153	NA
ENSMUSG00000023274	ENSG00000010610	Cd4	4312.410664	-0.067361019	0.101517717	-0.663539539	0.506985065	0.880202877
ENSMUSG00000032750	ENSG00000160219	Gab3	62.14720305	-0.136308736	0.205447973	-0.663470823	0.50702906	0.880202877
ENSMUSG00000047976	ENSG00000111262	Kcna1	3148.795083	-0.047856768	0.072145791	-0.663334166	0.50711656	0.880259466
ENSMUSG00000045427	ENSG00000126945	Hnrnph2	4874.884154	-0.030392647	0.045823662	-0.663252261	0.507169006	0.880259466
ENSMUSG00000020706	ENSG00000108592	Ftsj3	1319.857316	-0.053768853	0.081083831	-0.663126691	0.507249417	0.88027335
ENSMUSG00000030158	ENSG00000256660	Clec12b	1.099803667	-1.050819893	1.584687412	-0.663108626	0.507260986	NA
ENSMUSG00000022952	ENSG00000159216	Runx1	45.26809559	0.221197092	0.333621355	0.663018383	0.50731878	0.88027335
ENSMUSG00000051392	0	Olfr1402	2.337594963	-0.754943803	1.138725598	-0.662972541	0.507348141	NA
ENSMUSG00000072852	0	2310040G07Rik	3.866062948	-0.608807655	0.918310369	-0.662965023	0.507352956	NA
ENSMUSG00000037643	ENSG00000163558	Prkci	3019.576941	0.078752633	0.11879818	0.662911107	0.507387488	0.88027335
ENSMUSG00000021646	ENSG00000131844	Mccc2	849.738261	-0.085284621	0.128652948	-0.662904521	0.507391706	0.88027335
ENSMUSG00000037202	ENSG00000180644	Prf1	0.387237667	-2.050559563	3.094673376	-0.662609366	0.50758077	NA
ENSMUSG00000000134	ENSG00000068323	Tfe3	1588.510505	-0.049251332	0.074342629	-0.662491118	0.507656525	0.880489813
ENSMUSG00000044715	ENSG00000100744	Gskip	1435.979757	0.040317358	0.060860809	0.662451891	0.507681657	0.880489813
ENSMUSG00000057967	ENSG00000156427	Fgf18	26.19950007	0.257707457	0.389027098	0.662440891	0.507688705	0.880489813
